source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,model_name,model_score,mlp_positive_proba,mlp_predicted_is_host
1030442849940011904,M,False,3823.9348,4.7732,0.4709,baseline_mlp_small,0.022099491634660743,0.022099491634660743,False
103496307968276736,M,False,3718.937,4.6253,0.5658,baseline_mlp_small,0.1274875241280182,0.1274875241280182,False
1043216460635569280,M,False,3610.1968,4.8383,0.4115,baseline_mlp_small,0.04621900958896342,0.04621900958896342,False
1044235849649909504,M,False,3596.3994,4.8314,0.4236,baseline_mlp_small,0.07246642043836066,0.07246642043836066,False
1064679683523723392,M,False,3556.117,4.4335,0.5139,baseline_mlp_small,0.09882068784317775,0.09882068784317775,False
1065132751033955712,M,False,3971.3245,4.4379,0.8397,baseline_mlp_small,0.1372050741311327,0.1372050741311327,False
1089683402573221248,M,False,3321.3206,4.9617,0.2974,baseline_mlp_small,0.1341111993015656,0.1341111993015656,False
1092124730703552896,M,False,3340.7979,4.9435,0.3193,baseline_mlp_small,0.15410442868177354,0.15410442868177354,False
1100007030780228864,M,False,3487.8418,4.7721,0.4758,baseline_mlp_small,0.18059944554333654,0.18059944554333654,False
1125633039051464448,M,False,3856.9805,4.4263,0.8556,baseline_mlp_small,0.1302528882029999,0.1302528882029999,False
1128675727026441856,M,False,3675.03,4.7302,0.3207,baseline_mlp_small,0.002590237993436313,0.002590237993436313,False
1129350174330658176,M,False,3553.894,4.822,0.3635,baseline_mlp_small,0.028304008451834093,0.028304008451834093,False
1154705977619805312,M,False,3552.6611,4.4765,0.4939,baseline_mlp_small,0.08950334913510831,0.08950334913510831,False
1155516936164348544,M,False,3512.1206,4.7185,0.4556,baseline_mlp_small,0.1271372433384162,0.1271372433384162,False
1161241440375566080,M,False,3431.3743,4.8378,0.4107,baseline_mlp_small,0.16808612812747128,0.16808612812747128,False
1161434164148221312,M,False,3536.2366,4.674,0.3367,baseline_mlp_small,0.01981621342715063,0.01981621342715063,False
1177057056147112448,M,False,3454.0237,4.6239,0.3295,baseline_mlp_small,0.05185391569215885,0.05185391569215885,False
1181566776103324672,M,False,3474.7502,4.6475,0.3725,baseline_mlp_small,0.06529820307040979,0.06529820307040979,False
1188164464345279872,M,False,3740.9207,4.8284,0.4264,baseline_mlp_small,0.012994709680451277,0.012994709680451277,False
1194371890383586816,M,False,3413.218,4.7363,0.3289,baseline_mlp_small,0.08014059376068418,0.08014059376068418,False
1231051465142380544,M,False,3926.3726,4.7697,0.4843,baseline_mlp_small,0.01376448705376176,0.01376448705376176,False
1239723205976308736,M,False,3466.2947,4.2766,0.9535,baseline_mlp_small,0.18869662695437056,0.18869662695437056,False
1244784223639099264,M,False,3380.5652,4.4593,0.5776,baseline_mlp_small,0.36644444752948996,0.36644444752948996,False
1272804044819090816,M,False,3761.1135,4.5684,0.6482,baseline_mlp_small,0.14987384029973422,0.14987384029973422,False
1281457373127392640,M,False,3834.4412,4.3757,0.7994,baseline_mlp_small,0.11541840200242245,0.11541840200242245,False
1293895422322154112,M,False,3901.1377,4.8571,0.4052,baseline_mlp_small,0.001802926624768352,0.001802926624768352,False
1308268650638218752,M,False,3196.2102,5.0205,0.2448,baseline_mlp_small,0.22766379360422453,0.22766379360422453,False
1311500836866237568,M,False,3843.761,5.0225,0.2754,baseline_mlp_small,0.00018367099416413804,0.00018367099416413804,False
131304709382118016,M,False,3721.3735,4.8642,0.3912,baseline_mlp_small,0.006438543528387987,0.006438543528387987,False
1338774879926225024,M,False,3567.793,4.4012,0.7272,baseline_mlp_small,0.1828800621323927,0.1828800621323927,False
1340374905565520512,M,False,3320.0264,4.6686,0.3178,baseline_mlp_small,0.16348458151737155,0.16348458151737155,False
1341070110447142272,M,False,3781.108,4.8065,0.4501,baseline_mlp_small,0.017344604763615223,0.017344604763615223,False
1341368073803496192,M,False,3507.6619,4.629,0.378,baseline_mlp_small,0.052696773296019135,0.052696773296019135,False
1353951129684926976,M,False,3378.02,4.6765,0.4307,baseline_mlp_small,0.22211953544286045,0.22211953544286045,False
1359198785150047616,M,False,3723.047,4.4913,0.4011,baseline_mlp_small,0.007311936670120136,0.007311936670120136,False
1360898561408122752,M,False,3930.3472,4.8362,0.4252,baseline_mlp_small,0.0024207931117728814,0.0024207931117728814,False
1362090741249286272,M,False,3357.756,4.5285,0.2988,baseline_mlp_small,0.10482159151340817,0.10482159151340817,False
137557013533895168,M,False,3264.1267,4.6611,0.2371,baseline_mlp_small,0.12751196442057183,0.12751196442057183,False
1376130027267031168,M,False,3588.6545,4.3409,0.796,baseline_mlp_small,0.15985132280054376,0.15985132280054376,False
1376170846636603136,M,False,3896.2856,4.3996,0.8807,baseline_mlp_small,0.12678893199948396,0.12678893199948396,False
1376786882386333312,M,False,3640.352,4.7255,0.4477,baseline_mlp_small,0.06090554349604958,0.06090554349604958,False
1396282494856489728,M,False,3734.9902,4.6814,0.5432,baseline_mlp_small,0.1226457504827807,0.1226457504827807,False
1400690402613737600,M,False,3092.2793,4.9693,0.2142,baseline_mlp_small,0.3903118718944329,0.3903118718944329,False
1412452982302471424,M,False,3695.916,4.855,0.3985,baseline_mlp_small,0.010462471918105957,0.010462471918105957,False
1422266394169976320,M,False,3491.405,4.5771,0.6223,baseline_mlp_small,0.22232971138740668,0.22232971138740668,False
1426648502050812032,M,False,3617.6248,4.439,0.4526,baseline_mlp_small,0.036330971208799454,0.036330971208799454,False
143199844646866688,M,False,3424.626,4.8499,0.4009,baseline_mlp_small,0.16347102221851698,0.16347102221851698,False
143468301578793344,M,False,3818.9375,4.7887,0.4576,baseline_mlp_small,0.01544951474641703,0.01544951474641703,False
1481600615738400640,M,False,3985.7834,4.7394,0.5166,baseline_mlp_small,0.02171535473720259,0.02171535473720259,False
149693972636904448,M,False,3863.673,4.8034,0.4469,baseline_mlp_small,0.0074733153784670445,0.0074733153784670445,False
1524616907934941312,M,False,3339.432,4.6432,0.3554,baseline_mlp_small,0.18070861961024282,0.18070861961024282,False
153296488126147584,M,False,3924.9202,4.279,0.5439,baseline_mlp_small,0.029363820108750504,0.029363820108750504,False
153575729718958848,M,False,3847.3647,4.8701,0.3905,baseline_mlp_small,0.0018446760820290237,0.0018446760820290237,False
154471007062187136,M,False,3982.636,4.5205,0.3558,baseline_mlp_small,0.00023970856709873336,0.00023970856709873336,False
1558186033019747584,M,False,3338.1946,4.9983,0.2626,baseline_mlp_small,0.05043497141551304,0.05043497141551304,False
1563237494379182720,M,False,3389.6897,4.1521,0.992,baseline_mlp_small,0.2423841098561725,0.2423841098561725,False
156709990694640768,M,False,3698.4856,4.7619,0.4389,baseline_mlp_small,0.030305355725238674,0.030305355725238674,False
1570055707717752320,M,False,3746.2888,4.7624,0.4844,baseline_mlp_small,0.06368862221400111,0.06368862221400111,False
157184262458821376,M,False,3929.7734,5.0783,0.2249,baseline_mlp_small,2.9941841656244353e-05,2.9941841656244353e-05,False
159018965111752448,M,False,3838.9106,4.919,0.3527,baseline_mlp_small,0.000921978361401159,0.000921978361401159,False
159975540228391936,M,False,3550.7017,4.6133,0.3371,baseline_mlp_small,0.016452555266154117,0.016452555266154117,False
1621584453296544000,M,False,3686.3252,4.49,0.418,baseline_mlp_small,0.016289615317605,0.016289615317605,False
1625439237984010752,M,False,3877.706,4.7614,0.4921,baseline_mlp_small,0.026191311646517074,0.026191311646517074,False
1668778584737021440,M,False,3385.814,4.9369,0.3203,baseline_mlp_small,0.0984534007985217,0.0984534007985217,False
168128320166206848,M,False,3615.0835,4.7492,0.4963,baseline_mlp_small,0.11717535350851555,0.11717535350851555,False
169556757570746112,M,False,3556.5347,4.4867,0.6769,baseline_mlp_small,0.19490366837301196,0.19490366837301196,False
1703180688662665472,M,False,3472.0884,4.5111,0.5487,baseline_mlp_small,0.2166688030724795,0.2166688030724795,False
1710657539529622272,M,False,3498.8306,4.4046,0.3658,baseline_mlp_small,0.04969479615092988,0.04969479615092988,False
1711155996254152448,M,False,3419.27,4.6488,0.2822,baseline_mlp_small,0.035959303918416306,0.035959303918416306,False
1713822861707890944,M,False,3759.631,4.6037,0.3616,baseline_mlp_small,0.002405843650441477,0.002405843650441477,False
1716185579052348672,M,False,3518.5586,4.5966,0.6229,baseline_mlp_small,0.20538377040974126,0.20538377040974126,False
172550968248592000,M,False,3784.0857,4.8201,0.316,baseline_mlp_small,0.0006467035033552963,0.0006467035033552963,False
1732142688227117184,M,False,3653.6182,4.6808,0.3869,baseline_mlp_small,0.014109997591256362,0.014109997591256362,False
1738597298223649536,M,False,3558.103,4.4243,0.459,baseline_mlp_small,0.05880024856420194,0.05880024856420194,False
1753878108966530560,M,False,3622.0762,4.426,0.4821,baseline_mlp_small,0.04553236823700806,0.04553236823700806,False
1759424350555194112,M,False,3605.4553,4.2904,0.767,baseline_mlp_small,0.15418401236326781,0.15418401236326781,False
1761291218222493696,M,False,3584.8896,4.7563,0.3604,baseline_mlp_small,0.01790804068561052,0.01790804068561052,False
1761558330826448768,M,False,3684.6055,4.6699,0.498,baseline_mlp_small,0.07477531892403316,0.07477531892403316,False
1764097446773549824,M,False,3244.3787,4.6363,0.2746,baseline_mlp_small,0.22154450117966898,0.22154450117966898,False
176552980119801088,M,False,3853.3572,5.0239,0.267,baseline_mlp_small,0.0001409767043162583,0.0001409767043162583,False
1773346057548567424,M,False,3988.342,4.9933,0.2956,baseline_mlp_small,7.579774562160656e-05,7.579774562160656e-05,False
1784117457570524800,M,False,3556.5913,4.3187,0.8242,baseline_mlp_small,0.18052245645167855,0.18052245645167855,False
1784517443580143360,M,False,3976.8289,5.0039,0.2991,baseline_mlp_small,9.1347568542601e-05,9.1347568542601e-05,False
1786710002908561536,M,False,3668.0962,4.8852,0.3741,baseline_mlp_small,0.008023058766272751,0.008023058766272751,False
1795437754411600768,M,False,3424.3813,4.954,0.3122,baseline_mlp_small,0.04709911428717112,0.04709911428717112,False
1807875399898638976,M,False,3542.991,4.4044,0.6267,baseline_mlp_small,0.20637494122246078,0.20637494122246078,False
1810832394669403904,M,False,3597.9595,4.415,0.6024,baseline_mlp_small,0.15601823703642215,0.15601823703642215,False
1814599699462984320,M,False,3962.3696,4.7297,0.3628,baseline_mlp_small,0.0003797547050172364,0.0003797547050172364,False
1818226885244380032,M,False,3894.7053,4.8621,0.3979,baseline_mlp_small,0.001581713002023654,0.001581713002023654,False
1818615910503708288,M,False,3614.524,4.4237,0.5027,baseline_mlp_small,0.05806568534710042,0.05806568534710042,False
1818808733055280640,M,False,3917.1902,4.6465,0.3662,baseline_mlp_small,0.0005339105449568361,0.0005339105449568361,False
182211685430509696,M,False,3726.7607,5.0054,0.2653,baseline_mlp_small,0.0004232596771545798,0.0004232596771545798,False
1822182790646870400,M,False,3847.3943,5.007,0.279,baseline_mlp_small,0.00018962825862590458,0.00018962825862590458,False
1824435144524101376,M,False,3832.1138,4.8691,0.3915,baseline_mlp_small,0.002156378619902611,0.002156378619902611,False
1824784239503778944,M,False,3910.8538,4.4873,0.7926,baseline_mlp_small,0.14324183119969455,0.14324183119969455,False
1825291900296088704,M,False,3944.3887,4.1021,1.0182,baseline_mlp_small,0.07883571099960159,0.07883571099960159,False
1825700643741702528,M,False,3571.1438,4.4673,0.4485,baseline_mlp_small,0.05124450255071335,0.05124450255071335,False
1825835849311940864,M,False,3684.565,4.4173,0.4644,baseline_mlp_small,0.024691920095379755,0.024691920095379755,False
1826348741455530624,M,False,3791.8235,4.9506,0.3078,baseline_mlp_small,0.0005515184117867873,0.0005515184117867873,False
1827540126688744320,M,False,3896.6323,4.8722,0.392,baseline_mlp_small,0.0013596757793344983,0.0013596757793344983,False
1828055595778577024,M,False,3765.942,4.4407,0.5094,baseline_mlp_small,0.03735999816857258,0.03735999816857258,False
1828955885351391872,M,False,3842.6638,4.5237,0.2878,baseline_mlp_small,0.00019719489291756162,0.00019719489291756162,False
1829409468255548032,M,False,3413.7126,4.6317,0.3533,baseline_mlp_small,0.09585592992106469,0.09585592992106469,False
1829806013999608704,M,False,3539.7268,4.6112,0.3626,baseline_mlp_small,0.031112345444057502,0.031112345444057502,False
1829908719580801920,M,False,3960.1775,4.953,0.3334,baseline_mlp_small,0.00021876021167040332,0.00021876021167040332,False
1832273081882718592,M,False,3880.4106,4.9007,0.3547,baseline_mlp_small,0.0006541234951017155,0.0006541234951017155,False
1833278482195150592,M,False,3934.3064,4.6953,0.3843,baseline_mlp_small,0.0007648736112393775,0.0007648736112393775,False
1833377747474849280,M,False,3802.8953,4.4841,0.4384,baseline_mlp_small,0.007678417883408089,0.007678417883408089,False
183379160623265664,M,False,3720.5952,4.4177,0.3189,baseline_mlp_small,0.0013490033398241659,0.0013490033398241659,False
183441871442177152,M,False,3851.143,4.8868,0.3776,baseline_mlp_small,0.001371266087617047,0.001371266087617047,False
1835636281793607296,M,False,3773.1765,4.8782,0.3785,baseline_mlp_small,0.0027851808145854034,0.0027851808145854034,False
1836488742588676096,M,False,3947.508,4.794,0.4567,baseline_mlp_small,0.005215373779840356,0.005215373779840356,False
1838261739450712192,M,False,3802.6365,5.0308,0.2672,baseline_mlp_small,0.00022415354594410445,0.00022415354594410445,False
1838816992823417600,M,False,3540.5781,4.6101,0.3221,baseline_mlp_small,0.013544065093612253,0.013544065093612253,False
1839898190709542400,M,False,3997.8955,5.0281,0.2696,baseline_mlp_small,4.1029307472177123e-05,4.1029307472177123e-05,False
1850188146373235456,M,False,3890.9675,4.4329,0.8514,baseline_mlp_small,0.1327037461588967,0.1327037461588967,False
185353883505903616,M,False,3973.7888,5.0508,0.2238,baseline_mlp_small,1.945113908871244e-05,1.945113908871244e-05,False
1853975787834534784,M,False,3700.0188,4.8685,0.3878,baseline_mlp_small,0.007605040104037528,0.007605040104037528,False
1854102609631376256,M,False,3490.899,4.6024,0.381,baseline_mlp_small,0.05924023133271274,0.05924023133271274,False
1857689079122093824,M,False,3994.131,4.6907,0.2787,baseline_mlp_small,3.9159955196915477e-05,3.9159955196915477e-05,False
1861212773373018112,M,False,3643.6572,4.8909,0.3676,baseline_mlp_small,0.009371119483818734,0.009371119483818734,False
186134674199411200,M,False,3996.864,4.8671,0.4004,baseline_mlp_small,0.0008279083769970138,0.0008279083769970138,False
1861537404188479616,M,False,3764.2449,4.8714,0.3867,baseline_mlp_small,0.003661833933964333,0.003661833933964333,False
1864318412685432064,M,False,3805.1401,4.8567,0.3966,baseline_mlp_small,0.0031011060016245344,0.0031011060016245344,False
1864389502991053696,M,False,3917.788,4.803,0.4504,baseline_mlp_small,0.005460377118974239,0.005460377118974239,False
1864443967466783616,M,False,3970.0994,4.8316,0.4259,baseline_mlp_small,0.0018207630467679513,0.0018207630467679513,False
1867665119921358080,M,False,3764.0713,4.812,0.4369,baseline_mlp_small,0.013546509521942621,0.013546509521942621,False
1868252022917343744,M,False,3585.4604,4.4847,0.4508,baseline_mlp_small,0.048182217874100285,0.048182217874100285,False
1869547900457905920,M,False,3557.9702,4.3018,0.814,baseline_mlp_small,0.18224700670955585,0.18224700670955585,False
1870967915410604928,M,False,3686.3252,4.912,0.3477,baseline_mlp_small,0.003566175519608831,0.003566175519608831,False
1871184008105706624,M,False,3936.9639,4.8882,0.3784,baseline_mlp_small,0.0007431006434725501,0.0007431006434725501,False
1871186786948849536,M,False,3731.5144,4.8759,0.3822,baseline_mlp_small,0.004572199801261776,0.004572199801261776,False
1871317422669330688,M,False,3684.2617,4.7323,0.522,baseline_mlp_small,0.11338002283742012,0.11338002283742012,False
1873029259198529280,M,False,3843.4233,4.9141,0.3152,baseline_mlp_small,0.0003953344643393841,0.0003953344643393841,False
187362759969833472,M,False,3597.44,4.5973,0.2883,baseline_mlp_small,0.003336688479673787,0.003336688479673787,False
1873797886539450624,M,False,3434.501,4.8127,0.3868,baseline_mlp_small,0.12747713301220515,0.12747713301220515,False
1890679100876732928,M,False,3776.9297,4.843,0.4097,baseline_mlp_small,0.005776730761921622,0.005776730761921622,False
189367448841943040,M,False,3932.8186,4.4552,0.3851,baseline_mlp_small,0.000661818659093189,0.000661818659093189,False
1894505577439010560,M,False,3556.6245,4.5291,0.4553,baseline_mlp_small,0.0665875663941425,0.0665875663941425,False
1894747263836881152,M,False,3589.1116,4.3647,0.8364,baseline_mlp_small,0.15236109941369677,0.15236109941369677,False
1895767610630375936,M,False,3925.6184,4.8543,0.4118,baseline_mlp_small,0.0017840692902225878,0.0017840692902225878,False
1896408827768402688,M,False,3403.804,4.187,1.0089,baseline_mlp_small,0.21902700934826982,0.21902700934826982,False
1897110659785093888,M,False,3328.22,4.8878,0.3606,baseline_mlp_small,0.2187931215409307,0.2187931215409307,False
1897146600069866112,M,False,3702.0464,4.4642,0.5039,baseline_mlp_small,0.04365082138286079,0.04365082138286079,False
1897627052292619904,M,False,3640.682,4.8388,0.3927,baseline_mlp_small,0.018589958929083848,0.018589958929083848,False
1898628020197471232,M,False,3758.1743,4.2943,0.9733,baseline_mlp_small,0.10791709567122605,0.10791709567122605,False
1899804360194640128,M,False,3522.7373,4.8522,0.396,baseline_mlp_small,0.08398411571845557,0.08398411571845557,False
1899853116661556608,M,False,3708.7551,4.7962,0.3993,baseline_mlp_small,0.009399083462289702,0.009399083462289702,False
1902018982769991296,M,False,3644.8716,4.4629,0.4845,baseline_mlp_small,0.04238964160676347,0.04238964160676347,False
1908091791648408064,M,False,3689.2688,4.2771,0.3904,baseline_mlp_small,0.007817525097544735,0.007817525097544735,False
190833059184339584,M,False,3683.412,4.9645,0.2608,baseline_mlp_small,0.0006283774289968255,0.0006283774289968255,False
190835601805131904,M,False,3985.5012,4.787,0.2444,baseline_mlp_small,2.1955588862370096e-05,2.1955588862370096e-05,False
1912944146916861568,M,False,3343.5447,4.918,0.3346,baseline_mlp_small,0.1669685984266218,0.1669685984266218,False
1917912492068764800,M,False,3470.9678,4.2812,0.7947,baseline_mlp_small,0.2572101723826257,0.2572101723826257,False
1921255114792487936,M,False,3921.304,4.4349,0.8516,baseline_mlp_small,0.13421989314076416,0.13421989314076416,False
1922993717554202368,M,False,3578.4736,4.477,0.3084,baseline_mlp_small,0.007055293009170722,0.007055293009170722,False
194210179083326464,M,False,3910.9546,4.6772,0.2593,baseline_mlp_small,5.381799218716957e-05,5.381799218716957e-05,False
1944921243592640640,M,False,3611.2078,4.7659,0.4693,baseline_mlp_small,0.09542701987682946,0.09542701987682946,False
1945332009964341120,M,False,3591.2993,4.3358,0.781,baseline_mlp_small,0.16026842962694052,0.16026842962694052,False
1947982730638677888,M,False,3728.5574,4.9306,0.3253,baseline_mlp_small,0.0014070793331558366,0.0014070793331558366,False
1949347705607493504,M,False,3687.5964,4.4466,0.3554,baseline_mlp_small,0.004134661177092949,0.004134661177092949,False
1949466452862533632,M,False,3981.7922,4.9768,0.2814,baseline_mlp_small,5.851012800360216e-05,5.851012800360216e-05,False
1951214057875820160,M,False,3562.8684,4.4769,0.5631,baseline_mlp_small,0.1511219089860574,0.1511219089860574,False
1951237177678822272,M,False,3902.53,4.7637,0.3479,baseline_mlp_small,0.0004149898746462462,0.0004149898746462462,False
1957740346578490112,M,False,3747.6711,4.9066,0.3561,baseline_mlp_small,0.0022181559745134373,0.0022181559745134373,False
1960719748212939264,M,False,3949.1814,4.5652,0.3103,baseline_mlp_small,0.00010397055047901272,0.00010397055047901272,False
1961935185298889344,M,False,3990.3613,4.9991,0.2992,baseline_mlp_small,8.078606091989608e-05,8.078606091989608e-05,False
1961971400463335040,M,False,3923.1235,4.8238,0.4318,baseline_mlp_small,0.0030436014896400207,0.0030436014896400207,False
1963681484644427136,M,False,3283.766,4.9192,0.3364,baseline_mlp_small,0.2452803512346997,0.2452803512346997,False
1964936645883360640,M,False,3797.1355,4.9285,0.3319,baseline_mlp_small,0.0008650775684106666,0.0008650775684106666,False
1966967375147969280,M,False,3248.3813,4.8886,0.3632,baseline_mlp_small,0.34271183464449684,0.34271183464449684,False
1967999472962979712,M,False,3824.8313,4.766,0.4802,baseline_mlp_small,0.029059092729203442,0.029059092729203442,False
1969070294210323200,M,False,3812.8228,4.9277,0.3444,baseline_mlp_small,0.000981720004867047,0.000981720004867047,False
1969133722284925440,M,False,3881.2222,4.7602,0.3877,baseline_mlp_small,0.0012597826045296257,0.0012597826045296257,False
1970271098348667648,M,False,3793.7537,4.6203,0.2843,baseline_mlp_small,0.0003123627379847547,0.0003123627379847547,False
1970650086262473728,M,False,3864.0337,4.7983,0.4534,baseline_mlp_small,0.009101212264452131,0.009101212264452131,False
197097492324200576,M,False,3990.1094,4.9012,0.3709,baseline_mlp_small,0.00043044728270498256,0.00043044728270498256,False
1971798594878360192,M,False,3957.7563,4.8432,0.4137,baseline_mlp_small,0.0014826641188002393,0.0014826641188002393,False
1973572210217352832,M,False,3418.7332,4.5339,0.5126,baseline_mlp_small,0.27097477960572913,0.27097477960572913,False
1979076953848597504,M,False,3930.7444,4.9016,0.3659,baseline_mlp_small,0.00057615735387218,0.00057615735387218,False
1980369528533980928,M,False,3706.1501,4.4412,0.3083,baseline_mlp_small,0.0013010597741013282,0.0013010597741013282,False
198073862945089664,M,False,3452.1223,4.6416,0.27,baseline_mlp_small,0.017854516269230014,0.017854516269230014,False
1980996357549413120,M,False,3842.761,4.8873,0.3764,baseline_mlp_small,0.0014410768948719913,0.0014410768948719913,False
1981464023638873984,M,False,3831.67,4.3026,0.4102,baseline_mlp_small,0.002516428094864835,0.002516428094864835,False
1983276190596805248,M,False,3843.5837,4.7588,0.4091,baseline_mlp_small,0.002909715128303726,0.002909715128303726,False
1985249818271026560,M,False,3994.9666,4.697,0.5771,baseline_mlp_small,0.11003713241824115,0.11003713241824115,False
1987984849144550784,M,False,3943.2974,4.9179,0.3604,baseline_mlp_small,0.0004663804771967276,0.0004663804771967276,False
1988711695051934464,M,False,3881.6057,4.5493,0.3002,baseline_mlp_small,0.00016674550260705614,0.00016674550260705614,False
1995715962078742656,M,False,3467.2427,4.786,0.3625,baseline_mlp_small,0.07773786478553787,0.07773786478553787,False
1998916369847442304,M,False,3783.984,4.5625,0.4437,baseline_mlp_small,0.011684622230318733,0.011684622230318733,False
1999737739399072896,M,False,3749.416,4.7811,0.4192,baseline_mlp_small,0.009603690796448076,0.009603690796448076,False
2003014245385630592,M,False,3610.7617,4.6339,0.5123,baseline_mlp_small,0.10537578556094011,0.10537578556094011,False
2003357194233251456,M,False,3868.0896,4.8321,0.2288,baseline_mlp_small,4.664186594004202e-05,4.664186594004202e-05,False
2004170111281760128,M,False,3663.4072,4.4026,0.3614,baseline_mlp_small,0.006032458976221399,0.006032458976221399,False
2004636025036180992,M,False,3427.1367,4.6638,0.3895,baseline_mlp_small,0.1112638038894212,0.1112638038894212,False
2006021860675655808,M,False,3975.1655,4.9276,0.3525,baseline_mlp_small,0.00030958040046412725,0.00030958040046412725,False
2006247187528838144,M,False,3806.9978,4.7714,0.4584,baseline_mlp_small,0.017429940159420985,0.017429940159420985,False
2006948160547620992,M,False,3866.7986,4.5898,0.3532,baseline_mlp_small,0.0005736714663262479,0.0005736714663262479,False
2008312036003295872,M,False,3868.7139,4.806,0.4382,baseline_mlp_small,0.00551563831285134,0.00551563831285134,False
2010043972974349440,M,False,3973.6992,4.9059,0.3724,baseline_mlp_small,0.0005024362644664045,0.0005024362644664045,False
2011876721418625152,M,False,3642.3792,4.4303,0.3631,baseline_mlp_small,0.00823433222635266,0.00823433222635266,False
201213514104362240,M,False,3851.7605,5.0329,0.2572,baseline_mlp_small,0.00011679430431435406,0.00011679430431435406,False
2012136240524767744,M,False,3893.4333,4.8408,0.4163,baseline_mlp_small,0.0025284509170589446,0.0025284509170589446,False
2012920192316396672,M,False,3187.9495,5.028,0.2395,baseline_mlp_small,0.22701883599208106,0.22701883599208106,False
2013434664982766336,M,False,3818.5183,4.9137,0.3451,baseline_mlp_small,0.0009363147600112636,0.0009363147600112636,False
201755264099367808,M,False,3359.764,4.7568,0.3086,baseline_mlp_small,0.1098932446193812,0.1098932446193812,False
2018139166007384192,M,False,3795.6328,4.8602,0.3989,baseline_mlp_small,0.003622457710562021,0.003622457710562021,False
2019234928113173888,M,False,3867.9727,5.0125,0.2805,baseline_mlp_small,0.00016361796013084233,0.00016361796013084233,False
2019911574442661888,M,False,3951.146,4.1056,1.1637,baseline_mlp_small,0.09363748013299374,0.09363748013299374,False
2021250951408467456,M,False,3820.1118,4.8662,0.3952,baseline_mlp_small,0.00262330715804964,0.00262330715804964,False
2021539607560575616,M,False,3787.8955,4.9205,0.3347,baseline_mlp_small,0.000991096379371189,0.000991096379371189,False
2022031673377851392,M,False,3962.9375,4.8271,0.4283,baseline_mlp_small,0.002042675896034307,0.002042675896034307,False
2022789481751643776,M,False,3949.062,4.7651,0.4861,baseline_mlp_small,0.012171611748903438,0.012171611748903438,False
2022838783627742976,M,False,3823.0784,4.6821,0.5577,baseline_mlp_small,0.14919465329195453,0.14919465329195453,False
2024025057908860416,M,False,3859.0815,5.0244,0.2744,baseline_mlp_small,0.00015699349202108562,0.00015699349202108562,False
202524578638585600,M,False,3866.996,4.8881,0.3694,baseline_mlp_small,0.0009997197200821962,0.0009997197200821962,False
2027171550948543104,M,False,3816.5315,4.885,0.3775,baseline_mlp_small,0.0018614948332813317,0.0018614948332813317,False
2027553317690405504,M,False,3913.9702,4.8512,0.4094,baseline_mlp_small,0.0018202664338095227,0.0018202664338095227,False
2027859325528944768,M,False,3874.2036,4.808,0.4436,baseline_mlp_small,0.006238377877183087,0.006238377877183087,False
2027952719596548864,M,False,3872.3496,4.8972,0.3666,baseline_mlp_small,0.0009042709834830953,0.0009042709834830953,False
2028031880129902464,M,False,3962.4827,4.4379,0.5357,baseline_mlp_small,0.03312914574193184,0.03312914574193184,False
2028087920858149632,M,False,3728.41,4.4267,0.5069,baseline_mlp_small,0.038247520746984676,0.038247520746984676,False
202826291502352640,M,False,3596.8062,4.5095,0.2809,baseline_mlp_small,0.0031245816842094347,0.0031245816842094347,False
2028596170119195136,M,False,3982.474,4.7532,0.4392,baseline_mlp_small,0.002262688248040015,0.002262688248040015,False
2030074502181735296,M,False,3596.6165,4.3803,0.777,baseline_mlp_small,0.15508059712167047,0.15508059712167047,False
2030117211325148416,M,False,3833.8308,4.4385,0.5281,baseline_mlp_small,0.04366878913970815,0.04366878913970815,False
2030447335378013184,M,False,3927.194,4.0897,1.1058,baseline_mlp_small,0.08452845760383042,0.08452845760383042,False
2030534987074888704,M,False,3600.793,4.3002,0.3659,baseline_mlp_small,0.017068893922395793,0.017068893922395793,False
2030853398762962176,M,False,3801.3257,4.428,0.5191,baseline_mlp_small,0.03907028665319733,0.03907028665319733,False
2031250601704434560,M,False,3525.736,4.4761,0.2942,baseline_mlp_small,0.011770044254370324,0.011770044254370324,False
2033627363525585536,M,False,3764.249,4.9378,0.333,baseline_mlp_small,0.0011974290732547977,0.0011974290732547977,False
2033633342113242240,M,False,3857.6306,4.9116,0.3592,baseline_mlp_small,0.0008908392996217113,0.0008908392996217113,False
2034174954669609088,M,False,3875.4844,4.8934,0.3678,baseline_mlp_small,0.0008993522947834907,0.0008993522947834907,False
2034243060014099584,M,False,3593.4114,4.2254,0.946,baseline_mlp_small,0.13367134207657635,0.13367134207657635,False
2035655550157013504,M,False,3610.7954,4.781,0.4308,baseline_mlp_small,0.0675412168008735,0.0675412168008735,False
2036360680708782976,M,False,3612.9746,4.8739,0.3821,baseline_mlp_small,0.020059688430010027,0.020059688430010027,False
2036900506560347520,M,False,3542.0557,4.556,0.2934,baseline_mlp_small,0.008269906530437807,0.008269906530437807,False
2036965759999859712,M,False,3422.9792,4.889,0.3639,baseline_mlp_small,0.12552239111136815,0.12552239111136815,False
2037704803617185152,M,False,3368.6235,4.6084,0.3013,baseline_mlp_small,0.09666908423139658,0.09666908423139658,False
