source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,model_name,model_score,rf_positive_proba,rf_predicted_is_host
6109719660080118016,M,False,3693.0115,4.7293,0.4983,baseline_random_forest,0.04314189502030328,0.04314189502030328,False
6115008925185170688,M,False,3781.1018,4.9143,0.355,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
6115803975171814912,M,False,3620.1917,4.8257,0.4211,baseline_random_forest,0.19351188183597764,0.19351188183597764,False
6118626558961266944,M,False,3620.8813,4.3562,0.7591,baseline_random_forest,0.08061879201764531,0.08061879201764531,False
612059988169070976,M,False,3632.4507,4.7209,0.3163,baseline_random_forest,0.011188087465135206,0.011188087465135206,False
6124626112875221248,M,False,3974.764,4.8013,0.4564,baseline_random_forest,0.0,0.0,False
6127156260933452288,M,False,3917.7515,4.8548,0.409,baseline_random_forest,0.0,0.0,False
6128783331982343680,M,False,3877.753,4.8584,0.4044,baseline_random_forest,0.0,0.0,False
6134480283982904320,M,False,3839.4165,4.4705,0.806,baseline_random_forest,0.13428974211176894,0.13428974211176894,False
6140947813233754880,M,False,3986.302,4.8093,0.4494,baseline_random_forest,0.002899751449875725,0.002899751449875725,False
6150719963347971456,M,False,3227.816,4.8253,0.4178,baseline_random_forest,0.4276597558954159,0.4276597558954159,False
6156757656570038400,M,False,3693.7698,4.419,0.5306,baseline_random_forest,0.04707135407277995,0.04707135407277995,False
6157998970838712832,M,False,3386.4868,4.911,0.3439,baseline_random_forest,0.11930361776331748,0.11930361776331748,False
6160529668647940480,M,False,3705.8286,4.3681,0.9077,baseline_random_forest,0.19589713705790737,0.19589713705790737,False
6171833197937228672,M,False,3698.924,4.979,0.3012,baseline_random_forest,0.0,0.0,False
6175373006903664512,M,False,3227.21,4.6574,0.2569,baseline_random_forest,0.12045934967384797,0.12045934967384797,False
6179304791764942464,M,False,3335.498,4.6073,0.2667,baseline_random_forest,0.16307076649701902,0.16307076649701902,False
6179604099446348288,M,False,3687.0762,4.7176,0.4785,baseline_random_forest,0.048557585005133935,0.048557585005133935,False
6198306036322503552,M,False,3553.66,4.2777,0.8091,baseline_random_forest,0.054303488287043775,0.054303488287043775,False
6200261105433529472,M,False,3322.6519,4.6139,0.3178,baseline_random_forest,0.08374001369106475,0.08374001369106475,False
6206425448656028672,M,False,3979.834,4.91,0.3685,baseline_random_forest,0.01168466090288601,0.01168466090288601,False
6211144621281867264,M,False,3904.7417,4.8278,0.4173,baseline_random_forest,0.0,0.0,False
6219768060912640640,M,False,3729.0486,4.8238,0.3468,baseline_random_forest,0.02180357505736069,0.02180357505736069,False
6224151332742512128,M,False,3423.0432,4.5684,0.5204,baseline_random_forest,0.1630533418150159,0.1630533418150159,False
6230752109059499776,M,False,3499.937,4.8651,0.3696,baseline_random_forest,0.056552361540770944,0.056552361540770944,False
6237212946764268160,M,False,3438.6836,4.4699,0.4091,baseline_random_forest,0.15997544117459153,0.15997544117459153,False
6238181371689371648,M,False,3598.9648,4.4937,0.4669,baseline_random_forest,0.06476991685135379,0.06476991685135379,False
6243946660912215552,M,False,3865.3723,4.5815,0.5587,baseline_random_forest,0.24513121745549749,0.24513121745549749,False
6246677749016351616,M,False,3678.2231,4.4368,0.5055,baseline_random_forest,0.019376235824975475,0.019376235824975475,False
6253525954108752768,M,False,3851.16,4.6306,0.5973,baseline_random_forest,0.6013807579853284,0.6013807579853284,True
6254670575773287936,M,False,3435.2231,4.6228,0.4048,baseline_random_forest,0.1468300344399274,0.1468300344399274,False
6261185289547342592,M,False,3990.6812,4.5369,0.7559,baseline_random_forest,0.491715598657966,0.491715598657966,False
6279273351036307456,M,False,3993.756,4.7913,0.4638,baseline_random_forest,0.005149019155801916,0.005149019155801916,False
6288668407312131968,M,False,3484.3796,4.8313,0.2828,baseline_random_forest,0.10634759924998538,0.10634759924998538,False
6291544759794212096,M,False,3787.8062,4.8795,0.3815,baseline_random_forest,0.0,0.0,False
6295775989776144640,M,False,3957.3806,4.389,0.8284,baseline_random_forest,0.32012142302552526,0.32012142302552526,False
6297482260023410304,M,False,3554.655,4.4059,0.4471,baseline_random_forest,0.10417399394185291,0.10417399394185291,False
630601774302831488,M,False,3678.4592,4.5861,0.6562,baseline_random_forest,0.6004867464121091,0.6004867464121091,True
6311869855005263104,M,False,3500.8384,4.438,0.3579,baseline_random_forest,0.03799197225204469,0.03799197225204469,False
6319648414439824128,M,False,3694.0212,4.8558,0.3978,baseline_random_forest,0.0,0.0,False
6335411872128510336,M,False,3665.0408,4.7545,0.3934,baseline_random_forest,0.1657031461195902,0.1657031461195902,False
6341992827178998528,M,False,3797.25,4.8105,0.4403,baseline_random_forest,0.0,0.0,False
6342654423940585728,M,False,3701.9307,4.3884,0.7469,baseline_random_forest,0.08819249592242198,0.08819249592242198,False
6366812309311344896,M,False,3819.3276,4.7927,0.4603,baseline_random_forest,0.0,0.0,False
6368038024257250688,M,False,3561.0557,4.6032,0.3847,baseline_random_forest,0.007615026369734985,0.007615026369734985,False
6370682899478078464,M,False,3602.889,4.5326,0.497,baseline_random_forest,0.07547772311891734,0.07547772311891734,False
6373187758764361600,M,False,3831.6677,4.745,0.5052,baseline_random_forest,0.005149019155801916,0.005149019155801916,False
6399044634413949056,M,False,3594.8774,4.3976,0.6872,baseline_random_forest,0.2664063522366609,0.2664063522366609,False
6400669334642850944,M,False,3974.8208,4.6774,0.5975,baseline_random_forest,0.5587666797271761,0.5587666797271761,True
6400874805878454528,M,False,3917.517,4.5714,0.6822,baseline_random_forest,0.7428742805842192,0.7428742805842192,True
6413152704331491072,M,False,3299.4653,4.5189,0.3405,baseline_random_forest,0.14858313491451575,0.14858313491451575,False
6432884780523645184,M,False,3378.8396,4.4952,0.5148,baseline_random_forest,0.2673955304122655,0.2673955304122655,False
6433816994583478400,M,False,3480.833,4.825,0.4226,baseline_random_forest,0.544862218660554,0.544862218660554,True
6439067166905943296,M,False,3806.3374,4.6678,0.5723,baseline_random_forest,0.5037246865712784,0.5037246865712784,True
6440246801144452608,M,False,3653.9312,4.6499,0.4469,baseline_random_forest,0.14426715551575897,0.14426715551575897,False
6455877011767637376,M,False,3322.568,4.4878,0.314,baseline_random_forest,0.18754131054078607,0.18754131054078607,False
6457384923246562304,M,False,3380.1829,4.8876,0.3635,baseline_random_forest,0.14317756946403737,0.14317756946403737,False
6465144486041315968,M,False,3608.6592,4.5619,0.3061,baseline_random_forest,0.008244287416034972,0.008244287416034972,False
6472918548645190528,M,False,3258.0237,4.9195,0.1971,baseline_random_forest,0.22384348609076032,0.22384348609076032,False
6476744161914601984,M,False,3755.1387,4.8213,0.4122,baseline_random_forest,0.01884169855950368,0.01884169855950368,False
6486922100535568256,M,False,3295.8303,4.6073,0.2707,baseline_random_forest,0.12079766014519396,0.12079766014519396,False
6492818231639145088,M,False,3850.1602,4.8286,0.4253,baseline_random_forest,0.0,0.0,False
6507804201464312064,M,False,3682.383,4.5975,0.4402,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
6511230039178478848,M,False,3502.224,4.3813,0.7814,baseline_random_forest,0.29010791796875557,0.29010791796875557,False
6518698570693386240,M,False,3438.7686,4.5234,0.3628,baseline_random_forest,0.021025196460456908,0.021025196460456908,False
6536703490210003584,M,False,3701.8616,4.7224,0.5288,baseline_random_forest,0.354895801133519,0.354895801133519,False
6537435142183635712,M,False,3764.7017,4.3181,0.9538,baseline_random_forest,0.07221637777065935,0.07221637777065935,False
655744753373405056,M,False,3583.1777,4.7291,0.4064,baseline_random_forest,0.09684540089703488,0.09684540089703488,False
6563240267770689280,M,False,3394.4011,4.7497,0.3458,baseline_random_forest,0.06944689626676373,0.06944689626676373,False
658133060130299008,M,False,3919.5415,4.8496,0.4112,baseline_random_forest,0.0,0.0,False
6599940797675118592,M,False,3334.363,4.4886,0.3246,baseline_random_forest,0.12431212040768921,0.12431212040768921,False
660106374264832640,M,False,3708.7837,4.7472,0.5047,baseline_random_forest,0.06801439384446162,0.06801439384446162,False
6611358680469029376,M,False,3278.0293,4.5591,0.5515,baseline_random_forest,0.30331595600167544,0.30331595600167544,False
6626003694314410368,M,False,3217.007,4.711,0.2275,baseline_random_forest,0.16439467030866417,0.16439467030866417,False
6629421143960728576,M,False,3912.5093,5.0458,0.2561,baseline_random_forest,0.007827805729040559,0.007827805729040559,False
6632583957874247680,M,False,3552.636,4.3722,0.868,baseline_random_forest,0.17724897647579163,0.17724897647579163,False
6634382694476058112,M,False,3465.6592,4.8641,0.3868,baseline_random_forest,0.26341091380766557,0.26341091380766557,False
6634689831880686208,M,False,3579.5327,4.2602,0.8487,baseline_random_forest,0.08446430378661372,0.08446430378661372,False
6634921210360174720,M,False,3806.0532,4.7282,0.5297,baseline_random_forest,0.17007995134010806,0.17007995134010806,False
6647639093856440576,M,False,3290.6995,4.7172,0.2913,baseline_random_forest,0.06363820489821424,0.06363820489821424,False
6647934037851489664,M,False,3955.7559,4.7949,0.4204,baseline_random_forest,0.0057198928716050545,0.0057198928716050545,False
6652472027277144960,M,False,3327.5696,4.6248,0.3281,baseline_random_forest,0.057247029675957926,0.057247029675957926,False
665587066069254400,M,False,3452.962,4.8599,0.3756,baseline_random_forest,0.20218813227224744,0.20218813227224744,False
6662472704008995456,M,False,3620.629,4.6653,0.451,baseline_random_forest,0.11981728063102202,0.11981728063102202,False
6662494595458093824,M,False,3856.864,4.7583,0.3895,baseline_random_forest,0.002565982404692082,0.002565982404692082,False
6666313676079394688,M,False,3954.5312,4.7537,0.4971,baseline_random_forest,0.0,0.0,False
6667248054804149120,M,False,3412.6184,4.8666,0.3831,baseline_random_forest,0.2902761694400361,0.2902761694400361,False
6669674848767405696,M,False,3434.2388,4.6601,0.3468,baseline_random_forest,0.06379895295541077,0.06379895295541077,False
6671721761459261312,M,False,3556.3708,4.6669,0.3949,baseline_random_forest,0.11932221550352051,0.11932221550352051,False
6672858965719809664,M,False,3987.3352,4.9655,0.327,baseline_random_forest,0.0024263431542461003,0.0024263431542461003,False
6685918483799177600,M,False,3432.5085,4.5391,0.5979,baseline_random_forest,0.17320074580093264,0.17320074580093264,False
6696152325712573568,M,False,3764.5032,4.8296,0.423,baseline_random_forest,0.0,0.0,False
6702831382121748224,M,False,3729.6587,4.8557,0.4005,baseline_random_forest,0.0032132201055772316,0.0032132201055772316,False
6703647460261863424,M,False,3759.1792,4.9392,0.3364,baseline_random_forest,0.0,0.0,False
6703868320360027648,M,False,3311.331,4.4567,0.528,baseline_random_forest,0.41423641424613533,0.41423641424613533,False
6709369318777688448,M,False,3734.939,4.8258,0.4284,baseline_random_forest,0.019682716015205753,0.019682716015205753,False
6712952485430301952,M,False,3989.5903,4.9767,0.3147,baseline_random_forest,0.005023793687288885,0.005023793687288885,False
6717386579604619392,M,False,3459.2705,4.6011,0.3932,baseline_random_forest,0.11512543768928916,0.11512543768928916,False
6724151389317897216,M,False,3684.9048,4.9522,0.2611,baseline_random_forest,0.011926115576669965,0.011926115576669965,False
6725984790601313792,M,False,3486.5093,4.5973,0.2682,baseline_random_forest,0.05624768368144605,0.05624768368144605,False
6726071308422987392,M,False,3765.0344,4.4212,0.3961,baseline_random_forest,0.006722725531273011,0.006722725531273011,False
6726916970300872576,M,False,3887.4683,4.8212,0.4329,baseline_random_forest,0.04337977618206992,0.04337977618206992,False
6731527531790477952,M,False,3586.8562,4.7941,0.4504,baseline_random_forest,0.241812489803558,0.241812489803558,False
6735183545392045824,M,False,3946.899,4.3352,0.8746,baseline_random_forest,0.056824783523148466,0.056824783523148466,False
6735466051164471424,M,False,3759.5776,4.8908,0.3742,baseline_random_forest,0.0,0.0,False
6735762988019529472,M,False,3907.375,4.6419,0.5781,baseline_random_forest,0.7192974077420796,0.7192974077420796,True
6736105180964052992,M,False,3383.3352,4.6155,0.2766,baseline_random_forest,0.13948094597590963,0.13948094597590963,False
6738577845162026624,M,False,3624.6323,4.3838,0.7173,baseline_random_forest,0.21128141316493126,0.21128141316493126,False
6739691371264906240,M,False,3676.7615,4.7207,0.5085,baseline_random_forest,0.17005154613471624,0.17005154613471624,False
6740738690451612928,M,False,3313.3804,4.8653,0.3823,baseline_random_forest,0.3242233891703349,0.3242233891703349,False
6746217075857541760,M,False,3943.7173,5.0526,0.2501,baseline_random_forest,0.022977797227458224,0.022977797227458224,False
6750056089422705792,M,False,3631.7568,4.516,0.4214,baseline_random_forest,0.04587784607944435,0.04587784607944435,False
6751698450559179392,M,False,3403.645,4.4394,0.3599,baseline_random_forest,0.09044154579599459,0.09044154579599459,False
6752963198167270400,M,False,3312.4128,4.4496,0.5292,baseline_random_forest,0.4047130731791852,0.4047130731791852,False
6754863360418207872,M,False,3857.207,4.8083,0.4424,baseline_random_forest,0.0,0.0,False
6759742821223239168,M,False,3651.4788,4.4587,0.3423,baseline_random_forest,0.0,0.0,False
6761044750365550720,M,False,3901.3926,4.4813,0.3961,baseline_random_forest,0.016176195072122,0.016176195072122,False
6768870833617536512,M,False,3372.0168,4.6078,0.3167,baseline_random_forest,0.10563317116411257,0.10563317116411257,False
6776027967117158016,M,False,3662.1787,4.491,0.5767,baseline_random_forest,0.1909354680153865,0.1909354680153865,False
6782610360978836736,M,False,3394.9602,4.8931,0.3598,baseline_random_forest,0.21129817600472986,0.21129817600472986,False
6787683718083889280,M,False,3417.6748,4.1636,0.9487,baseline_random_forest,0.4213368410457442,0.4213368410457442,False
6788930319455123584,M,False,3490.2168,4.2961,0.8026,baseline_random_forest,0.2900673790468332,0.2900673790468332,False
6792282116231384960,M,False,3537.3276,4.8772,0.3762,baseline_random_forest,0.007217781257536726,0.007217781257536726,False
6799555450070655744,M,False,3333.241,4.8032,0.3249,baseline_random_forest,0.12697257098550072,0.12697257098550072,False
6801346936765589248,M,False,3641.6753,4.2779,0.9479,baseline_random_forest,0.086993774490893,0.086993774490893,False
6802632467721210880,M,False,3593.7073,4.6311,0.3227,baseline_random_forest,0.00310146211785556,0.00310146211785556,False
6806032093250687360,M,False,3614.516,4.495,0.5242,baseline_random_forest,0.08881793773092732,0.08881793773092732,False
6809341859471729664,M,False,3871.1506,4.7931,0.4599,baseline_random_forest,0.0,0.0,False
6830397541503786880,M,False,3607.7935,4.3236,0.7348,baseline_random_forest,0.3794906560192723,0.3794906560192723,False
6830422280515512448,M,False,3570.8733,4.247,0.8685,baseline_random_forest,0.12309710311367096,0.12309710311367096,False
6833777856859897984,M,False,3227.5393,4.7863,0.2771,baseline_random_forest,0.1834835361727106,0.1834835361727106,False
6837314092412667008,M,False,3366.3237,4.919,0.3413,baseline_random_forest,0.03587105423097567,0.03587105423097567,False
6845832657534033408,M,False,3668.9763,4.8732,0.3838,baseline_random_forest,0.04001691198634478,0.04001691198634478,False
6855368176422574592,M,False,3722.6057,4.3865,0.7367,baseline_random_forest,0.24655402435762697,0.24655402435762697,False
6857393266385597696,M,False,3363.7983,4.8245,0.423,baseline_random_forest,0.4533240240269034,0.4533240240269034,False
6861665590613716096,M,False,3686.7117,4.3675,0.7063,baseline_random_forest,0.2936195903091053,0.2936195903091053,False
6880789366294944512,M,False,3797.5085,4.5509,0.5968,baseline_random_forest,0.3598878653638177,0.3598878653638177,False
688393200676882816,M,False,3884.1274,5.0204,0.2777,baseline_random_forest,0.0,0.0,False
6885773315060929408,M,False,3818.0571,4.7281,0.5257,baseline_random_forest,0.03778639211496284,0.03778639211496284,False
6888853042834961280,M,False,3708.7878,4.957,0.317,baseline_random_forest,0.011074371535000373,0.011074371535000373,False
6891046126150741888,M,False,3579.0886,4.7647,0.4761,baseline_random_forest,0.4741972456983833,0.4741972456983833,False
6894645957284438016,M,False,3375.4192,4.6814,0.351,baseline_random_forest,0.11026313967513682,0.11026313967513682,False
6903755239323465216,M,False,3934.7212,4.7545,0.5002,baseline_random_forest,0.0,0.0,False
6905803427623632256,M,False,3951.1829,4.8096,0.4275,baseline_random_forest,0.0062616686630078255,0.0062616686630078255,False
6907092360192768640,M,False,3842.2378,4.9588,0.306,baseline_random_forest,0.0,0.0,False
693396871934463872,M,False,3560.4517,4.7111,0.3344,baseline_random_forest,0.02420852352637413,0.02420852352637413,False
696217703375539200,M,False,3931.5405,4.8116,0.4461,baseline_random_forest,0.005234768430073583,0.005234768430073583,False
697961533113678464,M,False,3874.2527,4.7526,0.4996,baseline_random_forest,0.01196243890637615,0.01196243890637615,False
7092232251988480,M,False,3321.5322,4.8619,0.3903,baseline_random_forest,0.4196385000936743,0.4196385000936743,False
710857047864257536,M,False,3461.9436,4.9095,0.3455,baseline_random_forest,0.16587459917485983,0.16587459917485983,False
713380289610814592,M,False,3398.2122,4.6866,0.3421,baseline_random_forest,0.020486261333382813,0.020486261333382813,False
769365394472434176,M,False,3280.4363,4.5586,0.5642,baseline_random_forest,0.30144158822852263,0.30144158822852263,False
77931017649803392,M,False,3897.978,4.8757,0.3904,baseline_random_forest,0.005219361636539133,0.005219361636539133,False
782771980268421248,M,False,3272.299,4.9624,0.2962,baseline_random_forest,0.18442373690248293,0.18442373690248293,False
823988444945669760,M,False,3879.908,4.7909,0.4611,baseline_random_forest,0.0,0.0,False
834211055521257600,M,False,3637.5195,4.5019,0.6417,baseline_random_forest,0.3329329270230052,0.3329329270230052,False
835523077835529856,M,False,3829.8677,4.8366,0.4121,baseline_random_forest,0.0,0.0,False
851600171216534272,M,False,3647.2034,4.7667,0.4544,baseline_random_forest,0.31910889252000113,0.31910889252000113,False
853645198420332672,M,False,3773.7585,4.4685,0.5769,baseline_random_forest,0.028681694423758987,0.028681694423758987,False
853807578248238336,M,False,3561.8767,4.5178,0.4764,baseline_random_forest,0.0046022353714661405,0.0046022353714661405,False
927759493382127104,M,False,3983.9436,5.0423,0.2585,baseline_random_forest,0.0,0.0,False
93006211125176960,M,False,3946.3357,4.7498,0.5038,baseline_random_forest,0.013677214418186352,0.013677214418186352,False
937619776220755968,M,False,3567.9358,4.5059,0.489,baseline_random_forest,0.029190294623903407,0.029190294623903407,False
942969209529018880,M,False,3504.9746,4.9268,0.3311,baseline_random_forest,0.025033813744083325,0.025033813744083325,False
951421361568879232,M,False,3890.6387,4.9382,0.3421,baseline_random_forest,0.0,0.0,False
959832728600380928,M,False,3707.312,4.5143,0.4648,baseline_random_forest,0.00515219227603545,0.00515219227603545,False
965983121768184960,M,False,3485.5676,4.487,0.3938,baseline_random_forest,0.19721374071051118,0.19721374071051118,False
968477505631771008,M,False,3663.0032,4.8094,0.4434,baseline_random_forest,0.39520129427551953,0.39520129427551953,False
970271698154034176,M,False,3289.7764,4.9701,0.2894,baseline_random_forest,0.20982573468869556,0.20982573468869556,False
974006056253255552,M,False,3565.2866,4.432,0.5138,baseline_random_forest,0.005856873833258076,0.005856873833258076,False
978971721347010432,M,False,3468.682,4.3252,0.8064,baseline_random_forest,0.3326373511178225,0.3326373511178225,False
983220096837284224,M,False,3895.488,4.9296,0.3529,baseline_random_forest,0.0,0.0,False
983828096704413056,M,False,3561.2375,4.4803,0.6285,baseline_random_forest,0.12408263470895309,0.12408263470895309,False
990161210664144640,M,False,3486.6719,4.975,0.2874,baseline_random_forest,0.12409755073531384,0.12409755073531384,False
996066378380308480,M,False,3405.6152,4.9616,0.3023,baseline_random_forest,0.07917030957724705,0.07917030957724705,False
996072494413379840,M,False,3299.9854,4.9736,0.2785,baseline_random_forest,0.25544622466724753,0.25544622466724753,False
1023967108706495360,M,True,3826.0051,4.583,0.6633,baseline_random_forest,0.8135996192148266,0.8135996192148266,True
1044013542142711296,M,True,3601.738,4.6461,0.5688,baseline_random_forest,0.9099555610099721,0.9099555610099721,True
1051547052218220160,M,True,3761.3489,4.5757,0.6357,baseline_random_forest,0.8623825071280035,0.8623825071280035,True
1200751810900182400,M,True,3381.2556,4.8213,0.4152,baseline_random_forest,0.7230733664717962,0.7230733664717962,True
1291955578869575552,M,True,3475.9446,4.5818,0.5393,baseline_random_forest,0.6179585498458903,0.6179585498458903,True
1372215976327300480,M,True,3189.884,4.6131,0.371,baseline_random_forest,0.7720020693203852,0.7720020693203852,True
1416730563570869376,M,True,3496.102,4.0067,0.5997,baseline_random_forest,0.9208540815681266,0.9208540815681266,True
1428030622526979968,M,True,3696.0579,4.5616,0.6283,baseline_random_forest,0.7516174569812372,0.7516174569812372,True
1428427236986209024,M,True,3453.4927,4.9103,0.3465,baseline_random_forest,0.5709290087672855,0.5709290087672855,True
1446540213584440704,M,True,3121.8818,4.4297,0.3129,baseline_random_forest,0.9034376401572818,0.9034376401572818,True
145196252820109440,M,True,3876.544,4.0147,1.3791,baseline_random_forest,0.6225632480378039,0.6225632480378039,True
151499478104075008,M,True,3486.467,4.3321,0.9095,baseline_random_forest,0.6280601282563414,0.6280601282563414,True
1550299304833675392,M,True,3485.078,4.819,0.4261,baseline_random_forest,0.8639600209243219,0.8639600209243219,True
1573086442800134272,M,True,3626.983,4.3263,0.6882,baseline_random_forest,0.7639289848310074,0.7639289848310074,True
1584088431025057792,M,True,3243.4312,4.1747,0.5981,baseline_random_forest,0.963323921059901,0.963323921059901,True
1637645127018395776,M,True,3192.2751,4.0126,0.4894,baseline_random_forest,0.9958669064838517,0.9958669064838517,True
1651807592698185728,M,True,3044.7122,4.3135,0.4004,baseline_random_forest,0.9723023253079058,0.9723023253079058,True
1740534092250753920,M,True,3099.5503,5.0267,0.2359,baseline_random_forest,0.8029968524076138,0.8029968524076138,True
1791995119082190848,M,True,3380.8362,4.0347,0.6051,baseline_random_forest,0.9288985240326756,0.9288985240326756,True
1841177820379504768,M,True,3508.1318,4.7204,0.4888,baseline_random_forest,0.7877255682747049,0.7877255682747049,True
1842656663520849024,M,True,3454.6665,4.781,0.4643,baseline_random_forest,0.7337454105613482,0.7337454105613482,True
1956328333130770048,M,True,3132.5344,4.1817,0.449,baseline_random_forest,0.9878642540747825,0.9878642540747825,True
2034047656176989952,M,True,3008.7058,4.4778,0.2868,baseline_random_forest,0.8836823491792966,0.8836823491792966,True
2077974687557384704,M,True,3924.4138,4.7086,0.5614,baseline_random_forest,0.7866868573412529,0.7866868573412529,True
2078524482038704000,M,True,3497.7415,4.803,0.4096,baseline_random_forest,0.7524438969116054,0.7524438969116054,True
2078807228323035008,M,True,3771.9297,4.6378,0.5914,baseline_random_forest,0.8613431782621721,0.8613431782621721,True
2082162147537254400,M,True,3637.3477,4.7478,0.4434,baseline_random_forest,0.6410915848468506,0.6410915848468506,True
2086439488284337536,M,True,3941.5789,4.69,0.5787,baseline_random_forest,0.8318276344660015,0.8318276344660015,True
2096535783864546944,M,True,3147.2068,4.3617,0.4059,baseline_random_forest,0.9554763827893176,0.9554763827893176,True
2099183583961614208,M,True,3767.414,4.3423,0.5576,baseline_random_forest,0.5610166187528659,0.5610166187528659,True
2100018422524180864,M,True,3659.4617,4.6942,0.5438,baseline_random_forest,0.7846563779091157,0.7846563779091157,True
2101242934881164416,M,True,3904.1973,4.6443,0.6177,baseline_random_forest,0.949800963767345,0.949800963767345,True
2102436351673656704,M,True,3640.9956,4.8229,0.4319,baseline_random_forest,0.7143488945080103,0.7143488945080103,True
2102511874378223360,M,True,3661.7969,4.0568,0.7456,baseline_random_forest,0.5870950710328567,0.5870950710328567,True
2102601381497162240,M,True,3448.6882,4.7255,0.4236,baseline_random_forest,0.7963308348966811,0.7963308348966811,True
2103377980301947264,M,True,3732.2231,4.6339,0.5968,baseline_random_forest,0.9054339248605946,0.9054339248605946,True
2103799368134289024,M,True,3652.6194,4.7667,0.4867,baseline_random_forest,0.6630424075691156,0.6630424075691156,True
2104065209430717568,M,True,3981.4817,4.3901,0.8499,baseline_random_forest,0.5526546519981489,0.5526546519981489,True
2107406178588473728,M,True,3753.6155,4.6575,0.576,baseline_random_forest,0.8992625062082016,0.8992625062082016,True
2107607354856794880,M,True,3828.9678,4.6473,0.5928,baseline_random_forest,0.8404111529643437,0.8404111529643437,True
2119222252094710912,M,True,3970.6616,4.6883,0.5726,baseline_random_forest,0.7122933289701346,0.7122933289701346,True
2126373303927596160,M,True,3990.414,4.6628,0.6229,baseline_random_forest,0.7298703535890056,0.7298703535890056,True
2126556132093765888,M,True,3172.2478,5.1109,0.187,baseline_random_forest,0.8489610304606682,0.8489610304606682,True
2126820324123177472,M,True,3950.0508,4.7182,0.5453,baseline_random_forest,0.7616076605652249,0.7616076605652249,True
2129928884010551936,M,True,3928.1255,4.6704,0.6118,baseline_random_forest,0.8396633295834813,0.8396633295834813,True
2129942765344872320,M,True,3577.5288,4.5846,0.5658,baseline_random_forest,0.6882667883611866,0.6882667883611866,True
2131059972237410560,M,True,3606.0134,4.0593,0.9389,baseline_random_forest,0.6525319832049483,0.6525319832049483,True
2132326747070439296,M,True,3597.748,4.0168,0.6776,baseline_random_forest,0.9355134650204074,0.9355134650204074,True
2133344104564365184,M,True,3978.9143,4.7121,0.5447,baseline_random_forest,0.6863630112231374,0.6863630112231374,True
2188318517720321664,M,True,2982.6692,5.0699,0.2009,baseline_random_forest,0.9804934442792836,0.9804934442792836,True
2189711770761074816,M,True,3497.421,4.8204,0.4287,baseline_random_forest,0.8616455537268493,0.8616455537268493,True
2220012421430629632,M,True,3176.5784,4.3444,0.3344,baseline_random_forest,0.8838560794617725,0.8838560794617725,True
2222540228723911168,M,True,3018.3457,4.2589,0.3897,baseline_random_forest,0.9852316950533523,0.9852316950533523,True
2253774094189458432,M,True,3677.3953,4.069,0.6223,baseline_random_forest,0.708341753064341,0.708341753064341,True
2261062378812852992,M,True,3473.358,4.7431,0.4346,baseline_random_forest,0.7511286435824924,0.7511286435824924,True
2268372099615724288,M,True,3422.9568,4.147,0.5445,baseline_random_forest,0.848031125797968,0.848031125797968,True
2289304297045379456,M,True,2886.4172,5.1591,0.1554,baseline_random_forest,0.9114954295641513,0.9114954295641513,True
2315343240650059520,M,True,3596.2788,4.2521,0.6727,baseline_random_forest,0.8026632407063736,0.8026632407063736,True
2428162410789155328,M,True,3890.675,4.5592,0.6448,baseline_random_forest,0.8107988729116311,0.8107988729116311,True
2439222638771000448,M,True,3325.3345,4.8985,0.3594,baseline_random_forest,0.7272359834548747,0.7272359834548747,True
2498140931418172416,M,True,3253.5767,4.9771,0.2841,baseline_random_forest,0.5682160170831406,0.5682160170831406,True
2528453161326406016,M,True,3097.703,5.0514,0.218,baseline_random_forest,0.8888571941438557,0.8888571941438557,True
2564324345929277184,M,True,3386.2861,4.0967,0.5805,baseline_random_forest,0.9365733416361386,0.9365733416361386,True
2579495171146737280,M,True,3525.5735,4.7156,0.4705,baseline_random_forest,0.6176257972371957,0.6176257972371957,True
2584622022068408576,M,True,3386.963,4.2999,0.5937,baseline_random_forest,0.904316491372103,0.904316491372103,True
2597400855444243840,M,True,3571.4888,4.8343,0.3926,baseline_random_forest,0.5336727605365361,0.5336727605365361,True
2603090003484152064,M,True,3185.4407,4.7813,0.3775,baseline_random_forest,0.746426161667717,0.746426161667717,True
2615281560211505408,M,True,3378.476,4.6104,0.2786,baseline_random_forest,0.45207858855720323,0.45207858855720323,False
2627117287488522240,M,True,3229.764,4.3425,0.5606,baseline_random_forest,0.9438125949616857,0.9438125949616857,True
2692455319291894400,M,True,3167.09,4.1113,0.5374,baseline_random_forest,0.9787611149714359,0.9787611149714359,True
2768048564768256512,M,True,3111.5388,4.4842,0.3101,baseline_random_forest,0.8848095470191911,0.8848095470191911,True
2784120641627589760,M,True,3132.2852,4.0439,0.5722,baseline_random_forest,0.9449344315183301,0.9449344315183301,True
2881820324294985856,M,True,3805.4556,4.5545,0.6946,baseline_random_forest,0.7318951438388266,0.7318951438388266,True
2885863400349980288,M,True,3678.5461,4.637,0.5863,baseline_random_forest,0.8944762042293474,0.8944762042293474,True
2979590513145784192,M,True,3257.2832,4.1827,0.4944,baseline_random_forest,0.9641753711657003,0.9641753711657003,True
