source_id,predicted_spec_class,predicted_evolution_stage,router_label,gauss_label,model_score,host_posterior,host_log_lr,similarity,final_score,priority_tier,reason_code,router_similarity,router_log_posterior,posterior_margin,ra,dec,teff_gspphot,logg_gspphot,radius_gspphot
2040362799954320256,M,dwarf,M_dwarf,M,0.9596967282330328,0.9596967282330328,3.1701846755199816,,0.7810331873269832,HIGH,HOST_SCORING,0.24815059879525125,0.9740545045130315,6.02504461535716,284.31104,28.629538,3207.7556,4.9325,0.3206
2033131518141700096,M,dwarf,M_dwarf,M,0.9753304606777444,0.9753304606777444,3.677207090835539,,0.7792890380815177,HIGH,HOST_SCORING,0.2313363756111853,0.04373174785907752,5.908532033069292,295.0301,31.184376,3172.8154,5.0138,0.2487
1153054442435324032,M,dwarf,M_dwarf,M,0.9534926536047116,0.9534926536047116,3.0205214332385903,,0.7759841045919679,HIGH,HOST_SCORING,0.2537290042480609,1.2385653216745935,6.053975010822585,225.06099,0.9921519,3216.3042,4.8931,0.3525
285598145316151296,M,dwarf,M_dwarf,M,0.9709848503723103,0.9709848503723103,3.510492771543947,,0.7758168954474759,HIGH,HOST_SCORING,0.2355380604247369,0.2969773824400632,5.9429021238515904,79.714096,61.75936,3185.4233,5.0042,0.2582
2012920192316396672,M,dwarf,M_dwarf,M,0.9706285324459224,0.9706285324459224,3.4979201214931286,,0.7755321974242919,HIGH,HOST_SCORING,0.2338255779523136,0.19557616655360688,5.93320271630194,355.30667,61.890873,3187.9495,5.028,0.2395
1647239323747426048,M,dwarf,M_dwarf,M,0.998396655486326,0.998396655486326,6.434058879125411,,0.7750886035425512,HIGH,HOST_SCORING,0.18518710088524062,-4.115822514587359,5.246577765310988,235.56238,68.706535,2993.3215,5.1293,0.1708
2009812976760907136,K,dwarf,K_dwarf,K,0.9235027429516833,0.9235027429516833,2.4909188851924418,,0.7749727184602875,HIGH,HOST_SCORING,0.4886701086039359,4.582996148669581,6.267141224200124,344.80133,56.58731,4737.846,4.5259,0.831
1978131575704906240,M,dwarf,M_dwarf,M,0.922199906462616,0.922199906462616,2.472619384880452,,0.7738794215065452,HIGH,HOST_SCORING,0.2717126224346414,1.9717694676281305,6.089560791609113,326.812,49.059753,3269.6128,4.8932,0.3589
336691149284794368,M,dwarf,M_dwarf,M,0.8664075932475513,0.8664075932475513,1.8695620359824439,,0.7737019807700632,HIGH,HOST_SCORING,0.29808332563681667,2.7914687077226774,6.068711309895699,41.403404,41.015488,3331.2104,4.8658,0.3879
1308268650638218752,M,dwarf,M_dwarf,M,0.9671988322876063,0.9671988322876063,3.383939976243603,,0.7727918669977973,HIGH,HOST_SCORING,0.2367951910859199,0.36987789455793996,5.949148034328406,253.08449,29.592386,3196.2102,5.0205,0.2448
1062577352867565824,M,dwarf,M_dwarf,M,0.9165397749199915,0.9165397749199915,2.396235293029905,,0.7691296277870262,HIGH,HOST_SCORING,0.27398567650864863,2.053143224853223,6.088791908719806,174.28578,70.42909,3278.0889,4.9,0.3566
2914878340241536,M,dwarf,M_dwarf,M,0.8591004646430126,0.8591004646430126,1.8078387492725376,,0.7671767149262102,HIGH,HOST_SCORING,0.2947970465109468,2.7027068157366023,6.055043938470191,48.899395,4.3199725,3336.3276,4.9195,0.3432
1547918514265433728,M,dwarf,M_dwarf,M,0.9385320116187681,0.9385320116187681,2.7258004396165814,,0.7638086354557408,HIGH,HOST_SCORING,0.26133430002202707,1.5693340546656587,6.069174390521987,183.97484,51.404827,3247.784,4.9264,0.3297
381624027688107008,M,dwarf,M_dwarf,M,0.9371139987099518,0.9371139987099518,2.701481354419003,,0.7626546092834492,HIGH,HOST_SCORING,0.2606007034618554,1.5388295794861873,6.0582836489922265,8.995041,42.58577,3250.3257,4.9456,0.3102
1194109519421720832,M,dwarf,M_dwarf,M,0.9364315403681397,0.9364315403681397,2.689958988029594,,0.7620992019362711,HIGH,HOST_SCORING,0.2620206316962217,1.5976142853777273,6.067832150037237,234.21846,13.8188305,3251.295,4.9326,0.3237
1966967375147969280,M,dwarf,M_dwarf,M,0.9361250975603982,0.9361250975603982,2.6848225976284557,,0.7618498085645709,HIGH,HOST_SCORING,0.26432323907487626,1.6907008322726926,6.082804210690208,321.96222,40.5947,3248.3813,4.8886,0.3632
1113846961597207808,M,dwarf,M_dwarf,M,0.9503917691425857,0.9503917691425857,2.9527175234874186,,0.7593630235449259,HIGH,HOST_SCORING,0.2496409358064963,1.0466552764663075,6.016754221413249,92.886795,72.45665,3230.0405,4.9894,0.2727
1809920766401022976,K,dwarf,K_dwarf,K,0.9330662532906695,0.9330662532906695,2.6347729342892303,,0.75936041913639,HIGH,HOST_SCORING,0.42347279999456705,4.2037001531348235,3.5169665858550316,304.03195,17.351519,4890.508,4.4992,0.8848
210741302047545728,M,dwarf,M_dwarf,M,0.9318228044910625,0.9318228044910625,2.615032540441851,,0.7583484590549764,HIGH,HOST_SCORING,0.23431026709759356,0.22452485709275072,4.0854582271126745,86.03351,48.07883,3152.713,4.447,0.6207
1795675321939484544,K,dwarf,K_dwarf,K,0.9022661083186059,0.9022661083186059,2.222661102558795,,0.7571516425640301,HIGH,HOST_SCORING,0.4876612085948882,4.578557229429434,7.903079684743691,330.35257,24.789967,4614.083,4.5362,0.8233
2045224775976728448,M,dwarf,M_dwarf,M,0.9010721860050974,0.9010721860050974,2.209194939444153,,0.7561497427559442,HIGH,HOST_SCORING,0.28200788086898815,2.3228732060578516,6.089127730694303,293.86475,31.81637,3296.0945,4.8857,0.3694
422188486273959552,K,dwarf,K_dwarf,K,0.8976909645014203,0.8976909645014203,2.1718278789454697,,0.7533123343774418,HIGH,HOST_SCORING,0.46012917046043306,4.44212186479046,2.6427256495889124,5.232885,58.497204,4936.834,4.5724,0.8011
1863187534912698624,K,dwarf,K_dwarf,K,0.8953899859437316,0.8953899859437316,2.1470200781290623,,0.7513814298711147,HIGH,HOST_SCORING,0.5843525324624693,4.877470742473834,7.941954888025453,309.68616,33.064037,4644.7783,4.5849,0.7461
273059215932817280,K,dwarf,K_dwarf,K,0.939258664778467,0.939258664778467,2.7384664676717034,,0.7487848347169336,HIGH,HOST_SCORING,0.41354539633206283,4.124917599472001,3.0396483329131496,72.40671,53.35922,4922.3584,4.4849,0.8864
1970498667200180352,K,dwarf,K_dwarf,K,0.8922543843381432,0.8922543843381432,2.113978237915463,,0.7487501375237584,HIGH,HOST_SCORING,0.5733203361142838,4.853505695565715,6.884986929401519,321.50543,43.241745,4696.5137,4.5882,0.7584
532111783299089152,K,dwarf,K_dwarf,K,0.9380163952230741,0.9380163952230741,2.716897516776259,,0.7477944870751281,HIGH,HOST_SCORING,0.4335319454677608,4.27679392291963,3.453464802129227,22.631739,68.9662,4898.6494,4.4952,0.8594
2012757194023841920,K,dwarf,K_dwarf,K,0.9359652261962038,0.9359652261962038,2.6821520477997924,,0.7461592780338319,HIGH,HOST_SCORING,0.44726462879748563,4.3668248700894825,4.061491948389987,357.68045,61.575317,4862.2275,4.5022,0.8538
1992755119001227008,K,dwarf,K_dwarf,K,0.8889062417285507,0.8889062417285507,2.0796172511875333,,0.7459404878505421,HIGH,HOST_SCORING,0.5327181535283285,4.745732129725402,8.583562132273926,351.85825,53.44222,4560.088,4.5753,0.7646
2068587783135629440,K,dwarf,K_dwarf,K,0.8877516262933222,0.8877516262933222,2.067977965367754,,0.7449715730644795,HIGH,HOST_SCORING,0.5928608009546957,4.894637992635291,8.498228733800428,304.47592,41.54007,4616.6216,4.5914,0.7345
1816493440755009536,K,dwarf,K_dwarf,K,0.9148190177052655,0.9148190177052655,2.37394805443737,,0.744510210575802,HIGH,HOST_SCORING,0.5077813407406624,4.6606202878437575,6.818049901551598,304.5314,19.944084,4705.5977,4.5458,0.8139
