source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,d_mahal,similarity,model_name,model_score
2220163462545986176,G,False,5534.519,4.6928,0.6025,G,2.6094649067360223,0.2770493759708785,baseline_legacy_gaussian,0.2770493759708785
2220735659562272896,G,False,5232.6807,4.3173,1.0416,G,2.2577702761256666,0.3069584148791667,baseline_legacy_gaussian,0.3069584148791667
2221440790113241600,G,False,5763.9224,4.5758,0.7291,G,2.397548767799917,0.294329844350564,baseline_legacy_gaussian,0.294329844350564
2222951725248328448,G,False,5386.0903,4.7011,0.5786,G,2.52490069325556,0.2836959355800775,baseline_legacy_gaussian,0.2836959355800775
2223250689331484032,G,False,5287.837,4.6595,0.6146,G,2.3273884984135873,0.3005359910562815,baseline_legacy_gaussian,0.3005359910562815
2225280525236328320,G,False,5353.822,4.4288,0.9558,G,1.262007221085429,0.4420852376943995,baseline_legacy_gaussian,0.4420852376943995
2225828455686043264,G,False,5368.573,4.734,0.5543,G,2.7552337757392893,0.2662950057758071,baseline_legacy_gaussian,0.2662950057758071
2228486907300952448,G,False,5378.5737,4.1988,1.3917,G,2.0503155424733213,0.3278349357880394,baseline_legacy_gaussian,0.3278349357880394
2230092671015941504,G,False,5788.485,4.0912,1.404,G,1.851087480359185,0.3507433591178402,baseline_legacy_gaussian,0.3507433591178402
2237409164984189056,G,False,5395.09,4.6924,0.6374,G,2.4720348610950196,0.2880155413199444,baseline_legacy_gaussian,0.2880155413199444
2237754175414938240,G,False,5649.185,4.5417,0.7609,G,1.759475986698011,0.3623876434585684,baseline_legacy_gaussian,0.3623876434585684
2239692854931637888,G,False,5984.664,4.2687,1.2337,G,1.901709820861907,0.3446243979361678,baseline_legacy_gaussian,0.3446243979361678
2240769517333923584,G,False,5863.5205,4.2963,1.0805,G,1.5036192769716157,0.3994217528192236,baseline_legacy_gaussian,0.3994217528192236
2243965110442213376,G,False,5455.4697,4.4947,0.8318,G,1.1894117897824372,0.4567436809588799,baseline_legacy_gaussian,0.4567436809588799
2249860176392935552,G,False,5743.8765,4.5128,0.7818,G,1.9243741511918373,0.341953508101023,baseline_legacy_gaussian,0.341953508101023
2250726243660573696,G,False,5602.5767,4.0604,1.4822,G,2.236302511461777,0.3089945999974887,baseline_legacy_gaussian,0.3089945999974887
2250795684692609152,G,False,5247.4497,4.7571,0.53,G,2.9606494358203697,0.2524838454410873,baseline_legacy_gaussian,0.2524838454410873
225328247941413504,G,False,5372.1494,4.6208,0.67,G,1.9983969285722285,0.3335115476109356,baseline_legacy_gaussian,0.3335115476109356
2253357138763517184,G,False,5491.3228,4.4535,0.9131,G,0.8734898131456486,0.5337632438582457,baseline_legacy_gaussian,0.5337632438582457
2254474620536886912,G,False,5458.429,4.5843,0.8073,G,1.7265714525445732,0.366760973407372,baseline_legacy_gaussian,0.366760973407372
2256953813099023744,G,False,5748.517,4.4562,0.9333,G,1.4561470527454972,0.4071417462086374,baseline_legacy_gaussian,0.4071417462086374
2271297595117519616,G,False,5612.5386,4.1979,1.2629,G,1.2019755992133632,0.454137639107918,baseline_legacy_gaussian,0.454137639107918
2278651403760980352,G,False,5364.4604,4.2443,1.3334,G,1.8531781339760671,0.350486353477847,baseline_legacy_gaussian,0.350486353477847
229153380172518016,G,False,5782.517,4.5989,0.6785,G,2.656553198297479,0.27348159476132,baseline_legacy_gaussian,0.27348159476132
2295208811925359104,G,False,5787.322,4.479,0.8383,G,1.8683125182158753,0.3486370448301122,baseline_legacy_gaussian,0.3486370448301122
2296197165503157120,G,False,5227.1743,4.683,0.6288,G,2.551665083293775,0.2815580795339551,baseline_legacy_gaussian,0.2815580795339551
