source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,host_log_likelihood,field_log_likelihood,host_log_lr,host_posterior,model_name,model_score
1194371890383586816,M,False,3413.218,4.7363,0.3289,M,-1.0047541702401213,-1.430750985459091,0.4259968152189697,0.6049173408251544,main_contrastive_v1,0.6049173408251544
1231051465142380544,M,False,3926.3726,4.7697,0.4843,M,-2.6892974356529282,-0.713490417004901,-1.9758070186480272,0.12176652230393169,main_contrastive_v1,0.12176652230393169
1239723205976308736,M,False,3466.2947,4.2766,0.9535,M,-6.976818269795146,-6.304551031925195,-0.672267237869951,0.33798935434976785,main_contrastive_v1,0.33798935434976785
1244784223639099264,M,False,3380.5652,4.4593,0.5776,M,-0.6434660634991625,-2.0619775710312567,1.4185115075320942,0.8051049616885608,main_contrastive_v1,0.8051049616885608
1272804044819090816,M,False,3761.1135,4.5684,0.6482,M,-0.8968192602463843,-0.8556844459780018,-0.0411348142683825,0.4897177462522998,main_contrastive_v1,0.4897177462522998
1281457373127392640,M,False,3834.4412,4.3757,0.7994,M,-1.698443690120662,-2.2687050896645866,0.5702613995439245,0.6388234895413114,main_contrastive_v1,0.6388234895413114
1293895422322154112,M,False,3901.1377,4.8571,0.4052,M,-3.4008500071565497,-0.6548886343277385,-2.7459613728288113,0.060315142309228395,main_contrastive_v1,0.060315142309228395
1308268650638218752,M,False,3196.2102,5.0205,0.2448,M,-1.9927739531007769,-5.37671392934438,3.383939976243603,0.9671988322876063,main_contrastive_v1,0.9671988322876063
1311500836866237568,M,False,3843.761,5.0225,0.2754,M,-4.83931532694762,-1.1060851446254647,-3.7332301823221554,0.02335686937263788,main_contrastive_v1,0.02335686937263788
131304709382118016,M,False,3721.3735,4.8642,0.3912,M,-1.8719780083763797,-0.33429838968204706,-1.5376796186943327,0.17687284315007007,main_contrastive_v1,0.17687284315007007
1338774879926225024,M,False,3567.793,4.4012,0.7272,M,-1.3251934262271523,-1.885354773826013,0.5601613475988607,0.636489872180629,main_contrastive_v1,0.636489872180629
