source_id,spec_class,evolution_stage,teff_gspphot,logg_gspphot,radius_gspphot,router_label
1807396803110726272,F,evolved,6928.841,3.9326,2.1244,F_evolved
5869193794958778496,F,evolved,6699.9526,3.7135,2.6775,F_evolved
3423085090919668992,F,evolved,7197.6167,3.6296,3.4123,F_evolved
5541377529848565632,F,evolved,6099.166,3.0027,7.5992,F_evolved
514975276109558912,F,evolved,7011.0913,3.4432,4.7053,F_evolved
4095287291385274880,F,evolved,6758.235,3.6729,3.0925,F_evolved
3056888551402736640,F,evolved,6354.5054,3.8557,2.4619,F_evolved
2167654536715707520,F,evolved,6182.942,2.51,16.1839,F_evolved
4048925769536374016,F,evolved,6187.927,3.5776,3.1792,F_evolved
173433395049313792,F,evolved,7497.703,3.8981,2.4392,F_evolved
3380789558657137024,F,evolved,6010.5996,3.9793,1.5614,F_evolved
409780325753664384,F,evolved,6049.4097,3.8984,1.8698,F_evolved
1493060275679393920,F,evolved,7148.3857,3.7384,2.4255,F_evolved
1872297126195487872,F,evolved,6789.9155,3.7913,2.9209,F_evolved
2200968227209493760,F,evolved,7287.569,3.5605,3.8974,F_evolved
4059059555892041856,F,evolved,6955.373,3.3005,4.9601,F_evolved
4120793354201653120,F,evolved,7138.958,3.6999,3.0405,F_evolved
5875649951130805632,F,evolved,6045.7314,3.3759,4.5938,F_evolved
5980833017309134336,F,evolved,7056.5786,3.6188,3.7181,F_evolved
5310471223216131200,F,evolved,6820.902,3.8537,2.1876,F_evolved
5953472666936103040,F,evolved,6303.621,3.8433,2.3379,F_evolved
4265655351158362112,F,evolved,6368.3276,3.6765,3.0059,F_evolved
4155173875817614976,F,evolved,6842.1216,3.9952,1.823,F_evolved
2066751873592646912,F,evolved,6354.076,2.8317,10.7674,F_evolved
4154109690331576448,F,evolved,6303.628,3.5724,3.4436,F_evolved
2035361744365273216,F,evolved,7399.8535,3.8848,2.5851,F_evolved
5352647046160276736,F,evolved,6674.8013,3.8376,2.6032,F_evolved
392326506370303616,F,evolved,6354.959,3.9973,1.6641,F_evolved
417394409413557888,F,evolved,6244.38,3.6378,2.887,F_evolved
2166862922713476096,F,evolved,6302.874,2.8789,9.607,F_evolved
410145020012121984,F,evolved,6875.7314,3.9014,2.3995,F_evolved
5955011605218589056,F,evolved,6189.048,3.709,2.565,F_evolved
5594702293297714944,F,evolved,7491.581,3.9242,2.3167,F_evolved
2032976594418192128,F,evolved,6433.1616,3.9349,1.998,F_evolved
5540176725707076096,F,evolved,7331.1064,2.8398,9.2881,F_evolved
4051474196910498560,F,evolved,6084.6147,3.9796,1.5107,F_evolved
1860258367226799104,F,evolved,6582.2505,3.8585,2.4195,F_evolved
4177621921828872192,F,evolved,6777.1123,3.8597,2.2223,F_evolved
1863707844441800704,F,evolved,6097.823,3.0261,7.9391,F_evolved
4104062253170410752,F,evolved,6405.3467,3.7943,2.4634,F_evolved
546622313125469312,F,evolved,6270.587,3.7531,2.7239,F_evolved
4114243249806395520,F,evolved,6095.695,3.1226,6.6235,F_evolved
4070814331547178496,F,evolved,6797.7026,3.998,2.0317,F_evolved
5717880172944754560,F,evolved,7008.409,3.9684,2.0059,F_evolved
5879393139705055360,F,evolved,6541.914,3.9659,1.8128,F_evolved
5345789804444423680,F,evolved,6958.7607,3.8988,2.4311,F_evolved
4268331802915966976,F,evolved,6284.641,1.6594,71.8885,F_evolved
2176268969805551104,F,evolved,7410.838,3.8822,2.5152,F_evolved
476667913034444544,F,evolved,6064.3,3.8452,2.7215,F_evolved
5338997227777521152,F,evolved,6097.4585,3.4135,4.2412,F_evolved
4326272698444550656,F,evolved,6648.1562,3.8378,2.6143,F_evolved
5371370595280607104,F,evolved,6027.187,3.7345,2.2434,F_evolved
3326416921958853504,F,evolved,6665.8516,3.5474,3.2552,F_evolved
4090659309502139008,F,evolved,6130.0215,3.9013,1.8234,F_evolved
5943534486199635968,F,evolved,6581.795,2.0923,31.7273,F_evolved
5526208117669125632,F,evolved,7255.291,3.5979,3.6095,F_evolved
2102783453750580096,F,evolved,6035.6,3.8419,2.3886,F_evolved
4130809664517199744,F,evolved,6744.218,3.927,2.2218,F_evolved
5942206246149043584,F,evolved,6375.604,3.9239,2.0593,F_evolved
4156193230498059904,F,evolved,6574.403,3.1464,6.6378,F_evolved
5941822860172933632,F,evolved,7474.241,3.9557,1.904,F_evolved
5866457625902118912,F,evolved,6870.404,3.2159,6.2467,F_evolved
6119832624438918272,F,evolved,6058.031,3.8758,1.9709,F_evolved
5253959039988115840,F,evolved,6696.338,3.88,2.2092,F_evolved
5936642545520185728,F,evolved,6316.109,3.7257,2.7951,F_evolved
6028249628144731136,F,evolved,7184.313,3.8252,2.4041,F_evolved
5886382425853710080,F,evolved,6554.535,2.4339,21.2811,F_evolved
6729946816335367680,F,evolved,6022.047,3.9118,2.177,F_evolved
2176759626861358720,F,evolved,7299.044,3.9871,1.7857,F_evolved
1995244718267140352,F,evolved,6365.9614,3.6049,3.2256,F_evolved
6135081819922234496,F,evolved,6168.78,3.9816,1.7117,F_evolved
6067782396824085888,F,evolved,6195.898,3.6834,2.7184,F_evolved
4321072523868024192,F,evolved,6072.7417,2.9425,7.9727,F_evolved
5864875600478814848,F,evolved,6020.804,3.9196,2.4039,F_evolved
183529278320349568,F,evolved,6905.388,3.7508,2.9457,F_evolved
6005209980351965952,F,evolved,6596.275,3.7369,2.6173,F_evolved
226164838844338432,F,evolved,6928.1294,3.3984,4.6431,F_evolved
5252739990811262592,F,evolved,6303.1367,3.8108,2.0778,F_evolved
6054391062440459136,F,evolved,6579.0894,3.9633,1.7763,F_evolved
3059150624782628224,F,evolved,6247.401,3.8706,2.0821,F_evolved
448832951546841600,F,evolved,7231.555,3.3731,5.1575,F_evolved
5241734291756295552,F,evolved,7114.5522,3.9959,1.856,F_evolved
490928888086606976,F,evolved,7499.4194,3.8416,2.8823,F_evolved
4056445187726119296,F,evolved,6883.9424,3.3711,4.2079,F_evolved
1969888747486640256,F,evolved,6896.599,3.8675,2.1678,F_evolved
1819500261476603392,F,evolved,6128.5444,3.7941,2.3332,F_evolved
959053071776746240,F,evolved,6099.3667,2.6953,12.8888,F_evolved
5865702020901606016,F,evolved,7189.0234,3.6527,3.3579,F_evolved
4149142371688984064,F,evolved,6573.4863,3.8827,2.3524,F_evolved
5786887202030744704,F,evolved,6359.1084,3.9651,1.7505,F_evolved
5304588114439309696,F,evolved,6024.0874,3.4152,4.1835,F_evolved
5599967309033058944,F,evolved,6354.551,3.9183,1.9622,F_evolved
1809455088872230144,F,evolved,6890.6157,3.8749,2.3145,F_evolved
5968788447221684096,F,evolved,6729.339,3.8721,2.5337,F_evolved
5361344694199228928,F,evolved,6292.419,3.568,3.3327,F_evolved
6068571914885496192,F,evolved,6391.321,3.967,1.9515,F_evolved
2173387733949466240,F,evolved,7432.791,2.7207,11.2509,F_evolved
5983222737109690880,F,evolved,6893.162,3.2584,5.7775,F_evolved
2021410797265668992,F,evolved,7253.531,3.9798,2.0851,F_evolved
5251960471431493504,F,evolved,6666.554,3.8872,2.1649,F_evolved
1986114171848166272,F,evolved,7158.1094,3.9421,2.1377,F_evolved
5848500157156636416,F,evolved,6804.9053,3.918,2.0817,F_evolved
5351460256462065024,F,evolved,7180.8784,3.5664,3.1087,F_evolved
545345333450385152,F,evolved,6317.7217,3.931,2.0532,F_evolved
3132885867401407488,F,evolved,6213.447,3.688,2.4788,F_evolved
5493221188283877888,F,evolved,6809.8643,3.8974,2.059,F_evolved
4835959800352787072,F,evolved,6470.2734,3.6679,2.7585,F_evolved
1412378387310634752,F,evolved,6083.292,3.5032,3.2748,F_evolved
5862380911666875904,F,evolved,7495.6245,3.9046,2.3987,F_evolved
2219352611375392896,F,evolved,6359.471,3.7336,3.1522,F_evolved
3159874922194712704,F,evolved,6738.8477,3.7436,2.7972,F_evolved
4057213269626685696,F,evolved,6991.5503,3.3785,4.0555,F_evolved
5760686737585385856,F,evolved,6281.4985,3.9958,1.9314,F_evolved
4686973157290908672,F,evolved,6219.5522,3.9458,1.9853,F_evolved
4056010262141876224,F,evolved,7392.3784,3.08,7.9367,F_evolved
3294429620445073408,F,evolved,6292.5225,3.877,2.4575,F_evolved
466881881593130240,F,evolved,6685.9316,3.786,2.74,F_evolved
5847493970905453696,F,evolved,6520.036,3.9252,2.1936,F_evolved
3226319406292866688,F,evolved,7001.295,3.8724,2.5917,F_evolved
5323775107742519296,F,evolved,6452.7993,2.5295,17.4245,F_evolved
259584872730847872,F,evolved,6635.402,3.8248,2.3624,F_evolved
4195753143447934720,F,evolved,6302.881,3.8974,2.0488,F_evolved
5256044607363432576,F,evolved,6268.1606,3.7263,2.7819,F_evolved
5962733406718299520,F,evolved,7037.247,3.2739,5.9232,F_evolved
6142511082547016832,F,evolved,6020.553,3.7919,2.2167,F_evolved
1106131963385041536,F,evolved,6129.1836,3.9824,2.0727,F_evolved
3035994394502208896,F,evolved,6453.1963,3.9323,1.9068,F_evolved
6623051505593769472,F,evolved,6084.802,3.5363,3.273,F_evolved
5942178483478136192,F,evolved,6722.7075,3.7963,2.5826,F_evolved
1980166810389081472,F,evolved,6506.1055,3.9685,1.912,F_evolved
6029777326420528768,F,evolved,6028.9604,3.2245,5.2338,F_evolved
574737787519441280,F,evolved,6225.568,3.9563,1.7793,F_evolved
4109535592050537472,F,evolved,7239.317,3.5073,4.0966,F_evolved
523244496902189952,F,evolved,6577.5146,3.9888,1.8774,F_evolved
420444695190467456,F,evolved,6979.7007,3.5669,3.7403,F_evolved
2020020464757136640,F,evolved,6861.403,3.9078,2.1612,F_evolved
5886807558912583680,F,evolved,6304.4067,3.8854,2.1725,F_evolved
5938689664363109120,F,evolved,6455.4355,3.928,2.2599,F_evolved
5983938484819342592,F,evolved,7491.005,3.9805,2.0105,F_evolved
447639500392100224,F,evolved,7240.402,3.6032,3.7871,F_evolved
2997981803626721664,F,evolved,6248.992,3.9926,2.0238,F_evolved
4115049775945460608,F,evolved,6061.6367,3.9754,1.512,F_evolved
5861819336151542400,F,evolved,6579.9995,3.6979,2.8955,F_evolved
206252648910828928,F,evolved,6088.8887,2.9215,8.4694,F_evolved
2034265840522646912,F,evolved,7193.232,3.4452,4.4155,F_evolved
5322868113724854272,F,evolved,6641.7393,3.6848,2.7463,F_evolved
6682668194283965440,F,evolved,6252.362,3.5324,3.2366,F_evolved
203234111535675904,F,evolved,6530.9766,3.8428,2.247,F_evolved
4118899960809569024,F,evolved,6542.988,3.9927,1.9951,F_evolved
3110784687251877888,F,evolved,6479.1167,3.7385,2.6114,F_evolved
3440903398402042240,F,evolved,6327.0405,3.9558,1.9774,F_evolved
4144214154442074752,F,evolved,6276.1904,3.0713,7.4547,F_evolved
2028635241485411840,F,evolved,6320.2437,3.7904,2.4589,F_evolved
5308641601500395008,F,evolved,6301.9224,3.6924,2.733,F_evolved
447600600869038336,F,evolved,7254.0483,3.3077,4.5089,F_evolved
541838028794855040,F,evolved,6097.743,2.8331,10.3914,F_evolved
4117306180046539520,F,evolved,6450.933,2.9094,7.6099,F_evolved
2994637845168794624,F,evolved,6522.7427,3.9396,1.9349,F_evolved
4041659303262906368,F,evolved,6067.7095,3.6643,3.2024,F_evolved
6033606895401358592,F,evolved,6206.281,3.6428,2.8415,F_evolved
4320705974204702720,F,evolved,7084.5884,3.9121,2.3792,F_evolved
1971274991131674624,F,evolved,7439.727,3.4587,4.4027,F_evolved
271750762740065536,F,evolved,6740.5273,3.8473,2.3714,F_evolved
528653338192498816,F,evolved,7420.8247,3.4808,4.2947,F_evolved
1820911793912943616,F,evolved,6220.3853,3.7056,2.7719,F_evolved
4152503608758312320,F,evolved,6664.026,3.8607,2.3987,F_evolved
186172955244938624,F,evolved,6300.3174,3.5869,3.4902,F_evolved
5997499689433074688,F,evolved,6245.964,3.6742,2.8914,F_evolved
6245711347011686400,F,evolved,6034.126,2.8925,9.0238,F_evolved
5863385212460577920,F,evolved,7198.6914,3.8361,2.6731,F_evolved
4114789191688917888,F,evolved,6777.648,3.9336,2.2259,F_evolved
4143645535124656000,F,evolved,7192.4893,3.6284,3.4159,F_evolved
4051170766129126144,F,evolved,6007.0005,3.7581,2.307,F_evolved
5845331094102253952,F,evolved,7309.241,3.9784,1.7275,F_evolved
5338980528940895232,F,evolved,6362.9146,3.1401,6.524,F_evolved
6028294467615038848,F,evolved,6626.636,3.9711,2.1346,F_evolved
1862467045566368768,F,evolved,6643.687,3.8838,2.3168,F_evolved
5225812126388904960,F,evolved,6178.8735,3.8327,2.0701,F_evolved
2056306238259265024,F,evolved,7306.132,2.1754,27.4488,F_evolved
4487902007240789632,F,evolved,6286.988,3.8596,1.9229,F_evolved
2167148589573153664,F,evolved,6779.8286,3.1734,6.6245,F_evolved
4185531945934370432,F,evolved,6166.183,3.383,4.6975,F_evolved
3102927474080996736,F,evolved,6814.367,3.8426,2.2574,F_evolved
6100096562518080384,F,evolved,6744.8174,3.6963,2.6472,F_evolved
4110942000500605568,F,evolved,6384.1743,3.9252,2.0488,F_evolved
5597935445910197120,F,evolved,6322.031,3.9479,1.8466,F_evolved
806890871632341760,F,evolved,6307.0137,3.9855,1.7383,F_evolved
4056551913439872256,F,evolved,6010.425,3.8412,2.5276,F_evolved
1856881973175337472,F,evolved,6637.9995,3.9689,2.0956,F_evolved
1839713889368576000,F,evolved,6060.2393,3.9081,1.9222,F_evolved
5939755297249876736,F,evolved,7355.391,3.5879,3.6949,F_evolved
4215100802902228992,F,evolved,6534.6885,3.7064,2.8864,F_evolved
3373114761340701312,F,evolved,6529.711,3.8002,2.3292,F_evolved
5224309265792517760,F,evolved,6100.08,3.6132,3.0731,F_evolved
524824598190480000,F,evolved,6273.445,2.3002,23.7221,F_evolved
6027777417850665344,F,evolved,6092.1284,2.8515,9.3883,F_evolved
5325618954374604800,F,evolved,6020.477,3.0734,5.4293,F_evolved
5424250370064732160,F,evolved,6550.6577,3.9005,2.108,F_evolved
470695778193419136,F,evolved,7013.1235,3.9357,1.9806,F_evolved
5959492729247541888,F,evolved,6219.4736,3.779,2.2779,F_evolved
4053013032162626688,F,evolved,7243.2563,3.5753,3.4597,F_evolved
4067065714121031808,F,evolved,7122.509,3.9371,2.3382,F_evolved
2045169800389834368,F,evolved,7176.1807,3.9091,2.2582,F_evolved
358750376196974592,F,evolved,6301.67,3.963,1.6948,F_evolved
786249464964941056,F,evolved,7438.138,3.9764,2.1316,F_evolved
6734399426143801856,F,evolved,6060.8447,3.0988,7.2122,F_evolved
5529539637899133184,F,evolved,6811.0195,3.3478,5.1989,F_evolved
5277570708552125568,F,evolved,6112.9937,3.9747,1.5687,F_evolved
4041346728396072064,F,evolved,7033.1187,3.7614,2.7808,F_evolved
5942055406884606976,F,evolved,6606.843,2.5679,17.1535,F_evolved
449940640791176576,F,evolved,7348.0293,3.4926,4.1871,F_evolved
4297020432113123328,F,evolved,6078.8955,3.2288,5.6128,F_evolved
5933041335777323008,F,evolved,6686.1113,3.9313,2.1967,F_evolved
5259996595743141888,F,evolved,6669.0176,3.9278,2.0275,F_evolved
2982495422865348224,F,evolved,6249.5444,3.968,2.0773,F_evolved
5329651825599912832,F,evolved,7119.991,3.4376,4.7908,F_evolved
4313115525698462464,F,evolved,7488.275,3.457,4.6958,F_evolved
4049649999767189120,F,evolved,6024.9106,3.5704,3.417,F_evolved
2026507789539405184,F,evolved,7104.674,3.9034,2.1898,F_evolved
5309495440997934336,F,evolved,6715.5737,3.5641,3.484,F_evolved
6032777451332880128,F,evolved,6479.7393,3.6504,2.9457,F_evolved
5881799558381752832,F,evolved,7027.488,3.3036,4.7205,F_evolved
4058764366971912960,F,evolved,6987.3066,2.5929,13.3922,F_evolved
3327004091231007616,F,evolved,6094.751,2.926,9.5196,F_evolved
1875549584656851968,F,evolved,6070.7817,3.9089,2.1862,F_evolved
2172133294253927424,F,evolved,7271.3604,3.7039,2.845,F_evolved
1942842754296956672,F,evolved,6274.9263,3.8124,2.1852,F_evolved
1830975108398833152,F,evolved,7087.1167,3.7879,2.7052,F_evolved
1826149489314441216,F,evolved,6920.0024,3.5998,3.5134,F_evolved
5425023562954105984,F,evolved,6254.157,3.6628,2.7821,F_evolved
5903472032008041600,F,evolved,6095.8154,3.9592,1.7318,F_evolved
444660854675481728,F,evolved,7240.7197,3.4135,4.7991,F_evolved
6019423195392926848,F,evolved,7010.1753,3.6604,3.1474,F_evolved
5873983267619041920,F,evolved,6530.8906,3.9507,2.0528,F_evolved
5959208716019064704,F,evolved,6711.1953,3.7112,2.9233,F_evolved
2071370578350595968,F,evolved,6679.1006,3.8845,2.2766,F_evolved
3627331642203222784,F,evolved,6042.7915,3.8938,1.6942,F_evolved
3050633154878065280,F,evolved,6672.907,3.7824,2.4823,F_evolved
2882326202723493504,F,evolved,6247.9873,3.9223,1.9075,F_evolved
5960457761205622016,F,evolved,6434.419,3.1553,6.4138,F_evolved
2058465850913035008,F,evolved,7347.376,3.431,4.813,F_evolved
6757427528924701952,F,evolved,6517.0015,3.8835,2.4067,F_evolved
5962329782822194688,F,evolved,7041.4634,3.0675,7.9674,F_evolved
5843753157464200320,F,evolved,6228.706,3.8183,2.3089,F_evolved
5920641524538014336,F,evolved,6032.4536,3.5548,3.1249,F_evolved
3017400519011731200,F,evolved,7065.254,3.9741,2.1286,F_evolved
3343264807351839744,F,evolved,7267.194,3.8999,2.3363,F_evolved
2062931173766418048,F,evolved,7160.805,3.0192,8.4853,F_evolved
4311023125019539328,F,evolved,6376.9375,3.9742,1.9124,F_evolved
1927045486624895104,F,evolved,6066.1973,3.9272,1.7861,F_evolved
5339782725757257344,F,evolved,6004.518,3.8673,1.944,F_evolved
3053556206541279232,F,evolved,7193.4136,3.9093,2.3457,F_evolved
1791187562151059840,F,evolved,6096.056,3.6998,2.3935,F_evolved
5870311929578035840,F,evolved,6923.624,3.3167,4.8269,F_evolved
5879231717646957568,F,evolved,6920.462,3.8222,2.7675,F_evolved
4362909353594347776,F,evolved,6259.76,1.8874,42.9792,F_evolved
4118843885714520448,F,evolved,6083.319,3.2799,5.1562,F_evolved
2934194151943548160,F,evolved,6779.6055,3.6639,3.0875,F_evolved
4258942970070682496,F,evolved,6595.558,3.0533,7.8307,F_evolved
6019776787134894464,F,evolved,7123.9087,3.3798,4.9346,F_evolved
5877547776896878208,F,evolved,6519.907,2.155,28.5128,F_evolved
2034033220752009216,F,evolved,6052.1006,3.8819,1.8443,F_evolved
4097182097828673792,F,evolved,7044.8193,3.962,2.1449,F_evolved
3073289966350308480,F,evolved,6000.458,3.9674,1.7553,F_evolved
5924985729359441024,F,evolved,6422.7163,3.9854,1.8118,F_evolved
184616940134064384,F,evolved,7159.241,2.4982,16.1889,F_evolved
269211268829081984,F,evolved,6852.0713,3.8125,2.567,F_evolved
5886687024951841024,F,evolved,6847.134,3.9786,2.0978,F_evolved
468511460906142208,F,evolved,6097.512,2.8046,10.5873,F_evolved
4050233806215032832,F,evolved,6019.922,3.8909,1.8297,F_evolved
6054894058982854912,F,evolved,6585.731,3.8823,2.0933,F_evolved
5969658779398710656,F,evolved,6019.717,3.5316,3.4677,F_evolved
232461638863690880,F,evolved,6305.0264,3.5512,3.313,F_evolved
2011366449246450816,F,evolved,6712.5547,3.6826,2.9898,F_evolved
6534374999460689920,F,evolved,6099.2666,3.3039,4.8596,F_evolved
5870587529048998400,F,evolved,6389.146,2.4336,20.2252,F_evolved
2015714845940333056,F,evolved,6698.511,2.8817,8.0722,F_evolved
5939860644192109696,F,evolved,6846.236,2.9774,9.2528,F_evolved
5903655581730135552,F,evolved,6308.433,3.8627,2.1132,F_evolved
5851935065840246528,F,evolved,6640.6167,3.9949,1.6082,F_evolved
5620458563644224512,F,evolved,7198.8257,3.4007,4.5162,F_evolved
2180334310965237248,F,evolved,6935.4663,3.9339,2.2652,F_evolved
5609710562599441920,F,evolved,6462.6763,3.579,3.3422,F_evolved
2163987356209917312,F,evolved,7277.926,3.5751,3.716,F_evolved
5952829620061219456,F,evolved,7019.383,3.9899,1.9167,F_evolved
523812154145137280,F,evolved,6162.7686,2.526,15.8871,F_evolved
5972161512714320512,F,evolved,6810.003,2.4364,17.3257,F_evolved
5852496851922752000,F,evolved,6749.6216,3.6551,3.1357,F_evolved
5595815548819607936,F,evolved,6289.846,3.8844,2.0227,F_evolved
5942207929776246656,F,evolved,7175.062,3.5399,3.9983,F_evolved
2202857355679827200,F,evolved,6669.34,3.539,3.8719,F_evolved
420859623391171328,F,evolved,6771.9946,3.8355,2.3693,F_evolved
5258668832370415872,F,evolved,7205.6777,2.0615,35.4776,F_evolved
5861694812087042688,F,evolved,6965.916,3.9234,2.3078,F_evolved
2027905303144323328,F,evolved,7472.7886,2.8646,8.941,F_evolved
4317842914646794624,F,evolved,7047.0977,3.9419,1.9326,F_evolved
6130223387278276608,F,evolved,6065.112,3.8548,1.8538,F_evolved
514525404053892608,F,evolved,7465.2275,3.8867,2.4908,F_evolved
6019535414291050752,F,evolved,6094.3364,2.9315,8.063,F_evolved
4090628248321983232,F,evolved,6004.2017,3.0837,6.5115,F_evolved
4634398703138409216,F,evolved,6019.2705,3.9498,1.5677,F_evolved
5313569028494226048,F,evolved,6427.154,3.235,5.5586,F_evolved
5405645327668213888,F,evolved,6237.62,3.6172,3.2299,F_evolved
379053820473393152,F,evolved,6127.4272,3.9206,1.8118,F_evolved
4133828786009354880,F,evolved,7468.8105,3.9134,2.1038,F_evolved
4399812399796638464,F,evolved,6813.2524,3.291,5.2428,F_evolved
4578948437668469376,F,evolved,6412.9326,3.8631,2.1685,F_evolved
5950358437668086784,F,evolved,6768.3413,3.9439,2.1932,F_evolved
683945542997993344,F,evolved,6021.69,3.7078,2.7282,F_evolved
5357362954592936064,F,evolved,6727.573,3.8195,2.343,F_evolved
4099629400243990144,F,evolved,7449.0654,3.9656,1.847,F_evolved
4191408423249942272,F,evolved,6074.926,3.3113,4.999,F_evolved
4119042240107391872,F,evolved,6659.9185,3.5175,3.5973,F_evolved
5934670330912591744,F,evolved,6094.577,2.8986,9.2286,F_evolved
5850977189403465984,F,evolved,6809.8867,3.8921,2.3973,F_evolved
2005364730681626496,F,evolved,6425.813,3.0485,7.8624,F_evolved
5416272107531875072,F,evolved,6332.5938,3.9314,1.9379,F_evolved
4145165300716904960,F,evolved,7496.242,3.7142,2.9663,F_evolved
5001435716217526144,F,evolved,7459.0747,3.6572,3.07,F_evolved
6197239892298892800,F,evolved,7453.5566,3.9985,1.9359,F_evolved
4267380892869595264,F,evolved,6072.7817,3.1258,6.8832,F_evolved
5438254471707051008,F,evolved,6439.3735,3.9769,1.9904,F_evolved
4196463977718277504,F,evolved,6805.6265,3.8829,2.1178,F_evolved
6496387353758108928,F,evolved,6064.3027,3.8005,2.2382,F_evolved
4116806525033298816,F,evolved,6089.31,3.1928,5.5247,F_evolved
2023992553614565248,F,evolved,6111.1143,3.8711,2.1275,F_evolved
4103408426085201536,F,evolved,6485.6504,3.9378,2.0988,F_evolved
461226131218587520,F,evolved,6263.2007,3.7584,2.6464,F_evolved
4091208485572204288,F,evolved,6767.869,3.8984,2.283,F_evolved
3818771734883693312,F,evolved,6111.544,3.8794,2.0481,F_evolved
463099321073951744,F,evolved,7000.057,3.8653,1.9833,F_evolved
5862868849985987072,F,evolved,7026.6274,3.4438,4.5341,F_evolved
5351467304531708032,F,evolved,6728.4634,3.5287,3.2022,F_evolved
2162487897222565888,F,evolved,6051.7085,2.9641,8.3159,F_evolved
5964922152020367488,F,evolved,6464.8516,3.9784,1.9373,F_evolved
4202822792759259264,F,evolved,6835.461,3.783,2.6711,F_evolved
4305447020512190336,F,evolved,6821.5347,3.7625,2.8736,F_evolved
529396230099276416,F,evolved,6520.0645,3.0237,7.9263,F_evolved
2200203207632718464,F,evolved,6644.234,3.9759,2.0304,F_evolved
5984053379465402624,F,evolved,7441.2344,3.6008,4.0514,F_evolved
5311641717748561408,F,evolved,7204.1274,3.5728,3.7623,F_evolved
527495449370774784,F,evolved,6684.0894,3.936,2.1517,F_evolved
1858904318653834112,F,evolved,6222.7183,3.8504,2.113,F_evolved
5522121473469013120,F,evolved,6832.28,3.5753,3.6268,F_evolved
244531974433223040,F,evolved,6420.5024,3.6671,3.0485,F_evolved
6133076241991152512,F,evolved,6640.5767,3.7198,2.7913,F_evolved
2928523248925825920,F,evolved,6600.477,3.9422,1.787,F_evolved
5369476239826984960,F,evolved,6831.7886,3.9165,1.9835,F_evolved
5601082076386485888,F,evolved,6395.7505,3.483,3.9832,F_evolved
61435109122826112,F,evolved,6294.8857,3.9404,1.8332,F_evolved
4140039407501362816,F,evolved,6383.999,3.6239,3.2715,F_evolved
429490652234711680,F,evolved,6943.417,3.9786,2.1246,F_evolved
5950159700926135168,F,evolved,6150.2563,3.6748,2.6971,F_evolved
4053863573152065664,F,evolved,6141.2783,3.1985,5.7108,F_evolved
2071125593414812160,F,evolved,6082.1367,3.1047,6.5221,F_evolved
2056412444206390400,F,evolved,7084.989,2.6025,15.9988,F_evolved
4300540037556951808,F,evolved,7106.472,3.9251,2.2031,F_evolved
3325945128392709248,F,evolved,6704.567,3.842,2.52,F_evolved
5614361492487508224,F,evolved,6863.746,3.8554,2.6563,F_evolved
3151974969805243392,F,evolved,6388.3813,3.9612,1.7226,F_evolved
4519488914748687744,F,evolved,6452.75,3.8425,2.301,F_evolved
5854128905137113856,F,evolved,7039.1445,3.3601,4.9595,F_evolved
4118464687258412416,F,evolved,6454.1885,3.2029,5.593,F_evolved
3215818902744875648,F,evolved,7046.3433,3.9075,1.9922,F_evolved
1967611212222539520,F,evolved,7328.5913,3.9554,2.1903,F_evolved
459575764263382016,F,evolved,7241.5547,3.7944,2.671,F_evolved
5593584747108401664,F,evolved,6893.3438,3.5403,3.9197,F_evolved
419063846025417216,F,evolved,6436.097,3.7321,2.6586,F_evolved
3457814471352206720,F,evolved,7491.807,3.961,2.1326,F_evolved
3109945588083452544,F,evolved,6010.7974,3.9054,1.8873,F_evolved
4296454733382382464,F,evolved,6274.1304,3.9624,1.8283,F_evolved
2017931736279645696,F,evolved,6838.6816,3.7404,3.2157,F_evolved
1982880473790001536,F,evolved,6047.4175,3.189,5.1066,F_evolved
5937621248288071552,F,evolved,6001.315,3.3779,4.3334,F_evolved
5354056890611507072,F,evolved,6098.995,2.8051,11.1368,F_evolved
4120318640057851392,F,evolved,6302.8325,3.8874,1.6537,F_evolved
423691243794318976,F,evolved,6402.3936,3.8582,2.3844,F_evolved
6058031652878181760,F,evolved,7220.8604,3.8988,2.2058,F_evolved
5700982156694233984,F,evolved,6640.4053,3.6644,3.0634,F_evolved
6719103226490788224,F,evolved,6960.148,3.192,5.9974,F_evolved
2594859540475252480,F,evolved,6024.2095,3.9807,1.5139,F_evolved
5864280214985372032,F,evolved,7337.6616,3.5678,3.8407,F_evolved
4104371563877158016,F,evolved,7188.2617,3.3676,4.6141,F_evolved
5591983583303570304,F,evolved,6781.2617,3.9202,2.2613,F_evolved
5853074988891715200,F,evolved,6269.3306,3.7923,2.5129,F_evolved
1826728828894671360,F,evolved,6151.7354,3.6986,2.5906,F_evolved
4109845276403975680,F,evolved,6709.3535,3.9327,2.039,F_evolved
5336066170312019584,F,evolved,6754.9224,3.7753,3.0064,F_evolved
2198197320471983744,F,evolved,6098.8076,3.0905,6.5302,F_evolved
5943926260289739776,F,evolved,7376.143,3.7486,3.3363,F_evolved
4481526003729963264,F,evolved,6781.653,3.6334,3.4491,F_evolved
2137547022122967296,F,evolved,6327.02,3.8276,2.2206,F_evolved
5196323430687163648,F,evolved,6027.4185,2.9413,9.2994,F_evolved
5825110766035310592,F,evolved,6032.41,3.9474,1.7011,F_evolved
450650959660804864,F,evolved,6580.682,3.9614,1.9769,F_evolved
1856259718308672896,F,evolved,6564.3086,3.9674,2.0935,F_evolved
