source_id,ra,dec,parallax,parallax_over_error,ruwe,bp_rp,teff_gspphot,logg_gspphot,radius_gspphot,mh_gspphot,validation_factor,predicted_spec_class,predicted_evolution_stage,router_label,d_mahal_router,router_similarity,router_log_likelihood,router_log_posterior,second_best_label,margin,posterior_margin,router_model_version,run_id
175239961373902208,70.89379,36.83461,0.49466908,15.465463,1.0082735,1.8501348,6774.9805,3.9143,2.3193,-0.1981,1.0,F,evolved,F_evolved,0.8473619190060618,0.5413124465280909,3.0611772524930627,0.4221199228778043,F_dwarf,1.4234704131673284,2.253090000282354,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175337027634591744,71.10231,37.490448,0.8487157,14.203942,0.9749341,1.8571548,5651.5796,4.4907,0.8185,-0.4811,1.0,G,dwarf,G_dwarf,0.8201602340499312,0.5494021797053323,7.9944679619688825,5.355410632353625,F_dwarf,1.2648855722131065,2.5769266417246803,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175343624704232704,70.92205,37.481388,1.110636,45.64845,1.0601382,1.4886255,6454.341,4.0561,1.6961,-0.1843,1.0,F,dwarf,F_dwarf,1.7433809019753146,0.3645137280353489,6.071560842665613,3.4325035130503543,F_evolved,0.5811507066431418,3.3267619927526626,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175650628966796672,64.78568,33.06222,0.46605238,10.959939,0.9287429,1.2229805,5331.5747,4.3835,1.0753,-0.0407,1.0,G,dwarf,G_dwarf,1.6209321760520865,0.38154363899118565,7.017088807046825,4.378031477431566,K_dwarf,1.056093548378676,2.8436759731485277,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175669247648585600,64.756676,33.272026,2.3497708,10.791358,0.9066879,2.7582817,3327.8838,4.6585,0.3091,-0.8046,1.0,M,dwarf,M_dwarf,2.1697125735639804,0.3154860186189103,5.849162701210048,3.2101053715947896,K_dwarf,1.8418622907949316,7.205932046023184,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175867576354843776,65.279564,34.314873,0.53914416,11.328694,0.9945608,1.2012444,6275.1567,4.4599,1.0317,-0.107,1.0,F,dwarf,F_dwarf,0.9694713008974654,0.5077504808241234,7.121312025719831,4.482254696104572,B_dwarf,1.4632818438252728,5.548780441922974,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
175918978523200256,65.25553,34.777283,1.5284238,34.592285,1.103864,1.4039898,4688.6743,4.4179,0.8775,-0.8386,1.0,K,dwarf,K_dwarf,1.3935515799639944,0.4177892001036563,6.798505884605898,4.1594485549906395,B_dwarf,1.5332998276481902,6.290458761627852,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
176790272773562496,62.984146,34.635014,1.2930205,10.774012,0.98064625,2.0824032,3676.5474,4.454,0.4868,-1.1792,1.0,M,dwarf,M_dwarf,0.8118550598138173,0.5519205272980047,7.873434708078215,5.234377378462957,K_dwarf,2.534700277923834,6.666917986512386,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
177049035962640000,62.5717,35.047916,0.94712687,41.554874,0.95925444,0.9270668,6781.139,4.1188,1.6228,-0.5383,1.0,F,dwarf,F_dwarf,1.3457785593637352,0.42629769805349327,6.685689361930178,4.046632032314919,A_dwarf,0.02589803344010666,3.7501828182047467,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
177345315687072384,64.93042,36.12508,0.598779,13.357921,0.93190205,1.3005352,7175.07,4.3303,1.2035,-0.7643,1.0,F,dwarf,F_dwarf,1.7610741460537618,0.36217788697534264,6.04055825340225,3.4015009237869918,A_dwarf,0.2656663688801011,1.8791668048648082,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
177347239831973760,64.51264,35.926624,0.9742393,12.314521,1.0002741,1.4850903,4414.994,4.8038,0.4673,-1.0992,1.0,K,dwarf,K_dwarf,0.8038869077924344,0.5543584776186344,7.446381807355929,4.807324477740671,M_dwarf,2.881733558277852,6.035291890163144,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
177366515645737856,65.04883,36.22087,0.7848884,10.595707,1.0052924,1.3949642,5317.635,4.6534,0.6571,-0.6373,1.0,G,dwarf,G_dwarf,0.8846818087220418,0.5305935438927362,7.93946841538545,5.300411085770191,K_dwarf,1.1982351824580042,2.3392411238427466,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
178357317356464896,67.81507,37.802643,0.5612567,13.737128,1.0005275,1.6004629,6896.985,4.2804,1.4146,-0.1308,1.0,F,dwarf,F_dwarf,1.0832384175309067,0.48002186959724896,7.004546592744312,4.365489263129053,A_dwarf,0.8363795288024776,3.4582997530906816,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
178862057618482688,68.11697,39.01523,1.4273082,15.689609,1.0404079,1.9149456,4407.5737,4.506,0.8007,-0.1729,1.0,K,dwarf,K_dwarf,1.3358314101507434,0.42811308883609234,6.877276109443309,4.238218779828051,M_dwarf,1.9170908670565021,6.798356772265933,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
179520428860337408,65.965805,39.370975,0.61768234,13.585065,1.0507425,1.747098,5490.0024,3.8814,1.7729,-0.4386,1.0,G,evolved,G_evolved,0.9403496800691734,0.5153710232087394,4.172711981006816,1.5336546513915574,G_dwarf,1.621609426230746,3.9284673823995524,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
179875876056704128,66.90776,39.790638,2.1829295,157.41841,0.8416541,1.0017719,6383.3438,4.2402,1.1834,-0.7899,1.0,F,dwarf,F_dwarf,0.8637907339913944,0.5365409226273239,7.218182111287048,4.579124781671789,B_dwarf,0.8428098449342465,5.170724068974144,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
179965662350219520,66.322136,40.472424,1.6867708,12.644401,0.96958464,2.3305397,3864.6978,4.7135,0.4469,-1.0533,1.0,M,dwarf,M_dwarf,0.790942240398435,0.5583652992502582,7.890194213327615,5.251136883712357,K_dwarf,1.643206705705149,3.083235871620239,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
180346093374817280,79.59557,31.515566,0.51922363,13.034062,0.9544695,1.0668211,6406.859,4.3949,1.0025,-0.8098,1.0,F,dwarf,F_dwarf,0.6924813863768937,0.5908484477579435,7.351484092112511,4.712426762497252,B_dwarf,1.4608941908381048,5.301605493081434,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
180453295757448448,77.977554,31.124006,0.50651985,12.512417,0.8995971,1.1722355,6049.38,4.4124,0.9598,-1.0015,1.0,F,dwarf,F_dwarf,1.1409199807879014,0.4670889192374112,6.940400126071211,4.301342796455952,G_dwarf,1.3402944649814672,1.8660065638152914,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
180557955519955968,78.083725,31.79571,1.5144596,23.698223,0.917846,1.692092,4453.6465,4.6797,0.6082,-0.1574,1.0,K,dwarf,K_dwarf,0.6450250690340567,0.6078934715488504,7.561470217774776,4.922412888159517,M_dwarf,3.2552183089556412,7.085006772443043,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
180620696403080704,78.91452,32.01949,1.1120338,23.743547,0.97321093,1.2366581,5214.592,4.65,0.6476,-0.6568,1.0,G,dwarf,G_dwarf,1.351143447998406,0.4253249629882549,7.418005058192791,4.778947728577533,K_dwarf,0.42240771862709536,1.221248040896159,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
180979790029762688,80.891014,33.196205,1.9671417,37.142197,0.961466,1.6941395,4449.3086,4.6364,0.651,-0.0036,1.0,K,dwarf,K_dwarf,0.7520410214699614,0.5707628918191656,7.486716038629179,4.8476587090139205,M_dwarf,2.959164302844275,7.095967577668063,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
181732955494612224,77.59929,33.338226,0.85839456,14.417612,1.0024296,1.4014511,5200.529,4.6587,0.6269,-0.7928,1.0,G,dwarf,G_dwarf,1.4248171330876644,0.41240223287544997,7.315747435357226,4.676690105741967,K_dwarf,0.31608700994160466,1.0616221653494917,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
182083321746379648,79.50859,34.454914,1.0455003,28.288616,1.0074209,1.1175842,5665.151,4.5412,0.7499,-0.7386,1.0,G,dwarf,G_dwarf,0.8799603198593029,0.5319261206932497,7.943634284463858,5.304576954848599,F_dwarf,1.2935902327485203,2.7145459594830004,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
182130669465848192,78.263145,33.97421,1.4208221,12.191709,1.0120603,2.0402775,4661.0034,4.7844,0.5022,-1.0413,1.0,K,dwarf,K_dwarf,0.35376549850551997,0.7386803704954388,7.706923873649541,5.067866544034283,G_dwarf,3.5690902187783946,7.070522996235788,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
182141698941879168,78.10164,33.983025,0.6029185,30.872334,0.988742,0.77649593,9956.943,3.8644,2.7044,-0.6998,1.0,A,evolved,A_evolved,1.8840325023347284,0.3467367303213344,2.5840725492762227,-0.054984780339035755,B_evolved,0.7296117281251084,1.218211338586445,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
182265084762079104,78.91051,34.49059,0.5520352,12.551937,1.0258015,1.6790018,4845.632,4.169,1.5408,-0.0006,1.0,B,dwarf,B_dwarf,2.7763940117936423,0.26480287726254453,0.9370948497369618,-1.7019624798782966,K_evolved,0.3707864197785793,0.23480370563756425,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183054705911115776,82.38501,35.04308,0.8983584,22.942602,0.9789196,1.0761824,5709.7466,4.4879,0.8224,-0.5185,1.0,G,dwarf,G_dwarf,1.0506552812001886,0.48764900135469347,7.778861106770378,5.1398037771551195,F_dwarf,0.9126420028870852,2.1148798922708667,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183063360267145344,82.60429,35.232544,0.78607315,43.86794,1.026844,0.6183567,7995.6357,4.0276,2.0253,-0.3836,1.0,A,dwarf,A_dwarf,1.9678538673704398,0.33694381350589003,5.065642021892561,2.4265846922773027,A_evolved,0.24683742285037003,2.1877290388437602,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183262955985937536,82.05572,35.315224,0.574778,20.329733,1.1241193,1.1426744,7238.9907,3.6911,3.0872,-0.3279,1.0,F,evolved,F_evolved,1.4631519122225747,0.4059838920359851,2.349781604263592,-0.28927572535166624,A_evolved,0.6133421069809657,0.14683352595457677,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183479701510192384,82.588844,36.556736,1.2914902,14.354665,0.9161899,1.978138,4461.411,4.6735,0.6587,0.4352,1.0,K,dwarf,K_dwarf,0.7613042295664522,0.5677610847764509,7.479706822638086,4.840649493022827,M_dwarf,3.146007503340478,7.4430839241854745,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183904628398545280,79.00729,35.82599,0.5488205,19.71696,0.97540325,2.001171,4674.395,1.9951,33.7065,0.1796,1.0,K,evolved,K_evolved,2.8249720118082147,0.2614398214974809,-0.3944683462702234,-3.033525675885482,M_evolved,2.514801854204733,13.339052646486898,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183946646059668480,80.297356,35.835205,0.9891692,23.873127,0.9698749,1.1830645,5308.814,4.6091,0.6862,-0.5671,1.0,G,dwarf,G_dwarf,0.9391467211486666,0.5156907360819213,7.889801084805156,5.250743755189898,K_dwarf,1.1455893786381068,2.2933645000662692,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
183950086332167808,80.085304,35.900322,1.5703697,39.664207,1.0372463,1.3927488,4660.093,4.4996,0.8025,-0.3843,1.0,K,dwarf,K_dwarf,1.0220400034989727,0.49455005750112896,7.24721600323988,4.608158673624622,B_dwarf,2.1201953914203058,7.392760937682878,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
184059689601426048,80.25509,36.712124,1.1823946,19.6496,1.0265543,1.3077774,4824.625,4.6081,0.6799,-0.2714,1.0,K,dwarf,K_dwarf,0.7036909534235766,0.5869609144724837,7.521908408650879,4.882851079035621,G_dwarf,2.5664874473769523,4.53814242845473,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
184472384418446336,80.9384,37.2565,1.1834756,48.094475,0.9662677,1.0442257,5844.097,4.307,1.1538,-0.7928,1.0,G,dwarf,G_dwarf,1.8782863565864392,0.3474289476832909,6.5668195480579215,3.927762218442663,F_dwarf,0.29976994217516784,0.2214272559890862,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
184623399764726272,81.83321,38.214024,1.421346,40.464016,0.96890765,1.1361418,5117.9546,4.571,0.7471,-0.2121,1.0,K,dwarf,K_dwarf,1.5490035591249744,0.3923101623064353,6.569792874525051,3.9307355449097927,G_dwarf,0.33953469337912545,0.022281873383368733,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
185177965941565312,76.03011,35.10582,1.9875437,13.145153,0.9917887,2.7688923,3554.9438,4.5111,0.4672,-0.9008,1.0,M,dwarf,M_dwarf,1.002741549506402,0.4993155508490155,7.700243719597613,5.061186389982355,K_dwarf,2.4815691611839563,6.993095925650202,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
185304203621663488,76.69882,34.95077,0.57856476,13.772126,1.0031183,1.3312044,6817.5024,4.3576,1.2494,-0.1247,1.0,F,dwarf,F_dwarf,0.9199504278154802,0.5208467809962156,7.168094932532801,4.529037602917542,A_dwarf,1.1644960178292127,4.257748786620786,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
186738443524292096,75.33839,37.58151,1.3424033,28.20068,1.0096334,1.5406809,4764.409,4.4917,0.8166,-0.4522,1.0,K,dwarf,K_dwarf,1.088977771289878,0.4787030354001955,7.176562594434236,4.537505264818977,G_dwarf,1.9959055864051236,6.000915023601081,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187047719826485504,79.506195,36.72205,0.8358042,22.452766,1.0678782,1.0932026,5386.7295,4.3419,1.0387,-1.1841,1.0,G,dwarf,G_dwarf,1.5455859010067883,0.39283687091623837,7.136381478031819,4.49732414841656,F_dwarf,1.0510655850539936,3.034401981909475,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187166016107004288,79.40554,37.506126,0.7543744,43.51819,1.0183876,0.6543684,7178.943,4.0925,1.868,0.2352,1.0,F,dwarf,F_dwarf,2.3241371144655965,0.3008299494170428,4.890442663933509,2.251385334318251,A_dwarf,0.4497299811743767,0.9107826179843772,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187247281185703296,78.32189,37.336704,37.895267,1440.6615,0.94066936,0.69527626,6045.8574,4.3286,1.1224,-0.6365,1.0,F,dwarf,F_dwarf,1.058315169859606,0.48583424669032016,7.03123382797426,4.392176498359001,G_dwarf,1.2165469886724718,2.0619489353277234,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187684749375680000,80.75972,38.625843,2.7556767,101.32253,0.98329777,1.8094234,4252.2026,4.4761,0.8627,0.1682,1.0,K,dwarf,K_dwarf,1.8784390847024348,0.3474105133280517,6.00523219014711,3.3661748605318516,M_dwarf,1.35589492271783,4.20443040750656,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187751957024145152,79.41946,38.239765,1.2514874,15.665422,1.1238273,1.6074543,4497.1133,4.5483,0.7636,-0.0322,1.0,K,dwarf,K_dwarf,1.0029480031159552,0.49926408396239713,7.2665465391388295,4.627489209523571,B_dwarf,2.3623905900704845,8.13802175843511,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187772843445728000,79.54341,38.46632,0.72551847,11.02623,1.0859195,1.0787792,5235.31,4.6318,0.6558,-0.6716,1.0,G,dwarf,G_dwarf,1.2718564662828489,0.4401686527477563,7.521989931314554,4.882932601699295,K_dwarf,0.5827142491010113,1.4722073128782847,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
187925679861704832,80.39109,39.287163,0.99617237,23.331932,1.0430808,1.1927862,5090.6196,4.4752,0.883,-0.1907,1.0,K,dwarf,K_dwarf,1.7297867400292182,0.36632898289677257,6.273417804625516,3.6343604750102574,G_dwarf,0.5147592326884336,0.4616117497197285,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188087995263552512,77.66561,37.99533,0.77390563,33.909435,0.98894477,1.1230764,6288.676,4.1682,1.3606,-0.4195,1.0,F,dwarf,F_dwarf,1.1087519414794549,0.47421414549993085,6.976583893484513,4.337526563869254,F_evolved,0.4793972520995844,4.817504460633508,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188191555515821440,77.843575,38.411224,2.1253662,79.86448,0.94999844,1.4220924,4665.586,4.5049,0.8558,0.1704,1.0,K,dwarf,K_dwarf,1.1550265651539213,0.46403140275376403,7.102455704510338,4.46339837489508,B_dwarf,2.0302672397747648,7.384227312270111,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188228698393117312,78.3641,38.740818,0.739105,18.030163,0.9721493,1.1822844,6363.736,4.4426,1.0647,-0.1187,1.0,F,dwarf,F_dwarf,0.8178997042839292,0.5500853526976617,7.256769364217874,4.617712034602615,B_dwarf,1.513528669213903,5.502552786287019,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188351225219280256,77.160835,38.55663,0.55169433,14.269274,0.97061473,1.1298199,6364.249,4.4457,1.0054,-0.3788,1.0,F,dwarf,F_dwarf,0.7945951538415551,0.5572287420142504,7.2755585980975015,4.6365012684822435,B_dwarf,1.5391192539257803,5.497715889394655,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188431420848188288,76.41622,38.986507,4.439417,313.13797,0.9963368,0.9579601,5702.1567,4.4553,0.8588,-0.4754,1.0,G,dwarf,G_dwarf,1.067110408490658,0.4837670962772473,7.7614370547727525,5.122379725157494,F_dwarf,0.860076567831991,2.0272125482748264,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
188912388468087424,78.407234,40.135197,0.36366042,20.584837,1.0293646,1.7955198,4923.5425,2.5971,10.6329,-0.1713,1.0,K,evolved,K_evolved,1.366540531087795,0.4225577322102081,2.6620485759267964,0.02299124631153804,G_evolved,1.9343913173979719,3.495283368690713,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189050514616370176,79.01191,40.79305,0.7167442,32.87068,0.94881874,0.9259863,5974.593,4.1896,1.4733,-0.1984,1.0,F,dwarf,F_dwarf,1.8340401285138994,0.35285315473792367,5.909397730852103,3.270340401236844,G_dwarf,0.2203275634374755,2.0460842818431297,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189174102296586368,84.13777,36.070984,2.1094608,18.861368,0.96750134,2.1893997,3751.3267,4.8469,0.4113,-0.5325,1.0,M,dwarf,M_dwarf,0.8415612840060093,0.5430174975359314,7.848876329781942,5.209819000166684,K_dwarf,1.958775334456163,4.000320030516049,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189223275378996224,84.01375,36.1604,2.6228936,40.363678,0.9819129,2.153616,3950.285,4.4842,0.8066,0.0805,1.0,M,dwarf,M_dwarf,2.3819579266600277,0.2956867062469891,5.366127244961595,2.7270699153463362,K_dwarf,0.17908075161277104,0.8760879131502666,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189604840275017088,84.33111,37.71643,0.32113025,15.522983,0.9962302,1.0303631,9232.979,3.7863,2.8068,-1.0596,1.0,A,evolved,A_evolved,0.8753805051027564,0.5332251227306043,3.9757162698460733,1.3366589402308149,B_evolved,0.45781872716684113,2.832221493655049,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189673314934676480,84.159294,38.115955,1.0388553,31.505236,1.0958378,1.2499018,5501.461,4.4145,0.9476,-0.0142,1.0,G,dwarf,G_dwarf,0.8743798985358837,0.5335097761030837,7.948529263245491,5.309471933630233,F_dwarf,1.4656120194321822,3.0950610239716823,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
189772172200435712,85.895584,37.91739,3.7750602,29.527126,1.0102818,2.6400032,3444.552,4.9416,0.3197,-0.3688,1.0,M,dwarf,M_dwarf,1.9271772286493742,0.3416260519563446,6.345982991838522,3.7069256622232634,K_dwarf,1.8779958488013235,5.816155178900358,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
190296222630730240,82.76053,37.46295,0.5009725,13.900383,0.98312706,1.6759958,7567.2188,4.1125,1.7824,-0.3199,1.0,A,dwarf,A_dwarf,1.886832942491411,0.3464003702053414,5.221797167119561,2.582739837504303,F_dwarf,0.2338495704224679,1.321653145400862,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
190486339361448960,83.99141,38.916214,0.727513,30.100836,1.0741882,1.0639935,6004.9067,3.9968,1.6195,-0.4314,1.0,F,dwarf,F_dwarf,2.472822091926941,0.28795025300162636,4.533824778190777,1.8947674485755184,G_dwarf,0.56974808061321,2.2964729960776857,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
190838870276881536,83.00798,40.15913,0.29360622,12.675871,1.1072994,1.8303499,5265.0635,3.0229,7.7488,-0.0402,1.0,G,evolved,G_evolved,1.6407629903730632,0.37867843636309406,3.2687891461209357,0.6297318165056773,K_evolved,0.869225851103614,2.823046050809999,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
190891608178763392,84.95246,39.577976,0.18904252,13.5446005,0.9344678,0.594738,15604.083,3.6867,5.6265,0.0174,1.0,B,evolved,B_evolved,0.9148887738977556,0.522223543023076,1.6136941383510774,-1.025363191264181,B_dwarf,6.006942440858278,20.778291117037814,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
191025890333393280,85.58048,40.10322,4.823628,60.616436,0.9796453,2.377571,3582.3438,4.8368,0.4101,-0.262,1.0,M,dwarf,M_dwarf,1.1551282874856057,0.4640095004120163,7.5358283468761496,4.896771017260891,K_dwarf,2.152534259861711,5.236645222822249,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
191174977238900096,83.91918,40.113148,1.261544,28.79703,1.0951779,1.3299894,5036.8047,4.614,0.6671,-0.4744,1.0,K,dwarf,K_dwarf,1.2730118492771174,0.4399449128776115,6.959219303415997,4.320161973800738,G_dwarf,0.9632656448769299,1.1288884521186477,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
191326744202680704,84.88379,41.20905,0.58021456,13.202129,1.0382844,1.0503321,5617.2793,4.59,0.6991,-0.8803,1.0,G,dwarf,G_dwarf,0.715253453100175,0.5830042191097677,8.07500561564144,5.43594828602618,F_dwarf,1.6834005308797866,3.3605267557211653,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
192065375497936512,88.31755,41.19489,0.38003716,12.0676365,1.0148145,1.4093885,5265.835,3.7093,2.1928,-0.4272,1.0,G,evolved,G_evolved,1.2810366689562602,0.43839716108446974,3.7943132678046383,1.1552559381893799,K_evolved,0.8483590586536678,2.465711262706693,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
192144265457556864,89.74245,41.562542,1.2576398,26.592573,1.0674556,1.2282753,5094.159,4.62,0.6732,-0.4544,1.0,K,dwarf,K_dwarf,1.425785196573851,0.4122376546004105,6.753067174231403,4.114009844616145,G_dwarf,0.5188452591922119,0.3130616122505647,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
192434089847936640,89.75817,42.56103,0.62912595,10.569075,0.99292284,1.2560883,5969.0093,4.6985,0.635,-4.1075,1.0,G,dwarf,G_dwarf,2.595179916155188,0.27815019646344574,4.963319968119677,2.3242626385044187,F_dwarf,0.18137962913835537,0.28528655356920574,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
192584516784928384,86.093925,40.99708,0.78383416,10.43376,0.98507893,1.3419828,5009.9473,4.6819,0.5952,-0.8427,1.0,K,dwarf,K_dwarf,1.154343145893514,0.4641786067860837,7.103244838380303,4.464187508765045,G_dwarf,1.1536438144884862,1.4358473762996744,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193180623885455744,87.255974,42.507454,0.66953707,10.418387,1.015991,1.218544,5146.945,4.7288,0.5771,-0.8843,1.0,G,dwarf,G_dwarf,1.6900762661456377,0.3717366725192546,6.902620474032911,4.2635631444176525,K_dwarf,0.12023622736001416,0.36532046010416463,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193363761290985600,89.4673,43.905994,0.4229124,10.579222,1.009213,0.96452045,5995.756,4.4322,0.8764,-0.829,1.0,F,dwarf,F_dwarf,1.371392340049003,0.4216931897398875,6.650890852179203,4.011833522563945,G_dwarf,0.9882185746734882,1.1039733198906574,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193420484923399552,88.5331,43.424206,1.1698563,12.296437,1.0186778,1.9182491,4244.618,4.5281,0.7759,0.0169,1.0,K,dwarf,K_dwarf,1.648956451066517,0.37750714988061895,6.409970198859029,3.770912869243771,M_dwarf,1.6068563805090148,3.507139768834106,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193526553433504512,89.13849,43.8187,0.8626388,17.382761,0.97924405,1.2831554,5085.193,4.6701,0.6445,-0.4739,1.0,K,dwarf,K_dwarf,1.3558483688462495,0.424475536381715,6.850336487964453,4.211279158349194,G_dwarf,0.5911768047156112,0.41499063447894846,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193585725200649600,88.60105,43.904156,2.5586147,80.78612,1.169419,1.5323544,4404.439,4.529,0.7799,-0.0847,1.0,K,dwarf,K_dwarf,1.2612858741118749,0.4422262622556523,6.974077859498893,4.335020529883634,M_dwarf,2.068631566327049,6.647554042331155,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
193671207932242432,81.76935,39.19106,3.0914545,19.901182,1.0565268,2.7474308,3423.8796,4.9475,0.3153,-0.3475,1.0,M,dwarf,M_dwarf,2.0306214539786316,0.3299653273051273,6.141277282471718,3.5022199528564593,K_dwarf,1.8432163066721494,5.875087892777676,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
194769280749137280,83.66627,43.0491,0.49974525,13.426458,0.9870285,1.3553162,7108.0796,4.1899,1.3805,-0.7706,1.0,F,dwarf,F_dwarf,1.6256222566547602,0.3808620975334338,6.269925466686086,3.6308681370708276,A_dwarf,0.2712333212682949,2.3795442219604155,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
194980520124343040,80.9568,41.849133,0.4220546,13.401979,1.0114174,1.0671129,5859.3276,4.1488,1.5216,-0.7871,1.0,F,dwarf,F_dwarf,2.2191386651140084,0.31064210151524624,5.128961119849752,2.4899037902344934,G_dwarf,0.09389236206365936,0.9179361666249939,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
195264846958469376,81.08647,42.671974,0.8493183,16.894178,0.93824667,1.1550503,4775.6323,4.4126,0.8745,-1.0502,1.0,K,dwarf,K_dwarf,1.4310930571614502,0.4113376067831818,6.745485218488118,4.10642788887286,B_dwarf,1.4566043942531894,6.123606799842662,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
195343496399110144,81.260506,43.364536,3.2067246,28.158636,1.0466568,2.422966,3555.2131,4.8821,0.3242,-0.5751,1.0,M,dwarf,M_dwarf,1.3042090026538034,0.43398840940569194,7.352508465849249,4.71345113623399,K_dwarf,2.094845875190045,5.359796609530308,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
