source_id,ra,dec,parallax,parallax_over_error,ruwe,bp_rp,teff_gspphot,logg_gspphot,radius_gspphot,mh_gspphot,validation_factor,predicted_spec_class,predicted_evolution_stage,router_label,d_mahal_router,router_similarity,router_log_likelihood,router_log_posterior,second_best_label,margin,posterior_margin,router_model_version,run_id,gauss_label,host_log_likelihood,field_log_likelihood,host_log_lr,host_posterior,class_prior,reliability_factor,quality_factor,followup_factor,metallicity_factor,color_factor,host_score,final_score,d_mahal,similarity,priority_tier,reason_code,host_model_version
1918425452900529792,348.64706,40.872913,0.68616885,22.487906,0.97990966,1.0106287,5145.6426,4.374,1.0186,-0.6394,1.0,G,dwarf,G_dwarf,2.339885816286329,0.29941143350580635,5.593266550098331,2.9542092204830728,K_dwarf,0.13157014964058256,0.26209670425888376,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-2.5652078610975844,-2.666305036528516,0.10109717543093177,0.5252527892173761,0.8,1.0,1.0,0.65,0.7,0.9,0.2941415619617306,0.1720728137476124,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1028909997587808128,126.9642,53.14267,2.2512972,24.37252,1.0618229,2.1125698,3612.7107,4.4517,0.4554,-1.1325,1.0,M,dwarf,M_dwarf,1.010840913198802,0.4973043831743118,7.692089351252569,5.053032021637311,K_dwarf,2.363777456386302,7.407399982474178,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,M_EARLY,-1.14568255152358,-0.6480186840182158,-0.4976638675053642,0.3780898254602365,1.0,1.0,1.0,0.65,0.7,1.0,0.2646628778221655,0.1720308705844076,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
245253902596350336,56.006153,46.453354,0.660932,21.683525,1.0100424,1.1933632,6678.261,4.1131,1.5552,-0.4111,1.0,F,dwarf,F_dwarf,1.2235026078326032,0.4497408712170421,6.842770011665153,4.203712682049895,F_evolved,0.07160812424353047,4.2612375524506625,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.8190286659184554,-1.4168015749617,0.5977729090432446,0.645146617785742,0.65,1.0,1.0,0.65,0.7,0.9,0.2935417110925126,0.17172190098911988,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1950902896085610496,325.5285,36.392593,0.40508357,15.911142,1.055457,0.8512354,6534.893,4.2147,1.4042,-0.3511,1.0,F,dwarf,F_dwarf,0.6399045812815812,0.609791576543132,7.386510390779166,4.747453061163908,B_dwarf,0.9491544433671081,5.090621423175442,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.19484807072240073,-0.8730611958476862,0.6782131251252854,0.6633397688335756,0.65,0.96,0.96,0.65,0.85,0.75,0.3664952222805505,0.17151976402729763,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
811577849182376192,141.04536,38.72683,1.7859654,100.824165,0.9879123,0.6727381,6189.466,4.3035,1.1352,-0.3772,1.0,F,dwarf,F_dwarf,0.7902099569807888,0.5585936979629542,7.2790334392959535,4.6399761096806955,G_dwarf,1.2569899833522746,4.162484371185052,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.4196191514045515,-0.9805381473308972,0.5609189959263456,0.6366651515299365,0.65,1.0,1.0,0.65,0.85,0.75,0.35175749622028996,0.17148177940739134,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
673071441718673408,115.10027,20.928469,0.3743048,15.35084,1.0419444,0.68227196,6353.1694,4.0921,1.4535,-0.6403,1.0,F,dwarf,F_dwarf,1.4816914102814065,0.4029509857096241,6.4935446097008915,3.854487280085633,F_evolved,0.15906111120214184,3.9480317003382637,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.3469905243847964,-1.7660269769259627,1.4190364525411663,0.805187318122745,0.65,0.96,0.96,0.65,0.7,0.75,0.366360229745849,0.17145658752105733,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1834302333675352064,299.86646,24.330027,1.1068133,33.27006,0.9814338,1.3173962,5291.258,4.5294,0.7845,-0.1966,1.0,G,dwarf,G_dwarf,1.1496697791212345,0.4651877277675602,7.6699290662149675,5.030871736599709,K_dwarf,0.9548707604746527,2.1149756200002705,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-1.0461469007814612,-0.5896425204118838,-0.4565043803695774,0.38781540888782345,0.8,1.0,1.0,0.65,0.85,1.0,0.26371447804371995,0.17141441072841798,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1866960577787295872,318.19226,34.12702,0.46766797,11.614449,1.0449067,0.8762522,5481.531,4.384,0.9767,-1.1808,1.0,G,dwarf,G_dwarf,1.081585212381647,0.48040310531215263,7.745886080905976,5.106828751290717,F_dwarf,1.3028221105394966,2.997335894354219,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,0.12075354425535556,-0.5136855057208756,0.6344390499762311,0.6534953207717634,0.8,0.96,0.96,0.65,0.7,0.75,0.36595737963218755,0.17126805366786377,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
950589276080789632,103.991165,40.305904,0.9989628,48.56045,1.079754,0.81775665,6165.015,4.3212,1.1647,-0.3762,1.0,F,dwarf,F_dwarf,0.7787998108781047,0.5621768081402875,7.287984754639858,4.648927425024599,G_dwarf,1.3465658175578878,3.8766747312912613,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.41461079481824425,-0.9715868319869947,0.5569760371687504,0.6357525653365965,0.65,1.0,1.0,0.65,0.85,0.75,0.3512532923484696,0.17123598001987891,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1558186033019747584,195.38153,53.552345,3.6407735,28.030018,1.1238829,2.7205124,3338.1946,4.9983,0.2626,-0.3852,1.0,M,dwarf,M_dwarf,2.518251091714173,0.2842321295245522,5.032194746691052,2.3931374170757933,K_dwarf,1.6598379277976885,5.990909786557874,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,M_MID,-0.6735331555936845,0.06734672991411994,-0.7408798855078045,0.32281176699933434,1.0,0.96,0.96,0.65,0.85,1.0,0.2743900019494342,0.17121936121644693,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
235143450799732352,51.268055,38.934654,0.5065625,13.983792,1.0102642,0.9553585,5744.8667,4.4683,0.8872,-0.2618,1.0,G,dwarf,G_dwarf,1.1527540409013626,0.46452125091879887,7.666378427320091,5.027321097704833,F_dwarf,0.6915620557750395,1.7758800321981876,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.8009970564960875,-0.5931931593067659,-0.20780389718932168,0.4482351695003762,0.8,0.96,0.96,0.65,0.85,0.9,0.3047999152602558,0.17117563241015965,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1842756753438326912,314.1245,24.557886,0.71135706,20.318605,0.93447924,1.0002108,5682.978,4.4876,0.8846,-0.2652,1.0,G,dwarf,G_dwarf,0.8601715843583586,0.5375848165882701,7.960851789458517,5.321794459843259,F_dwarf,1.1581525816197977,2.4064186815924837,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.5796497104196328,-0.2987197971683395,-0.28092991325129324,0.4302258101976535,0.8,1.0,1.0,0.65,0.85,0.9,0.2925535509344044,0.17114382729662658,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
2041085355193481344,284.64154,30.122538,1.2152419,13.382195,1.0106691,1.7903576,3889.8313,4.7712,0.482,-0.4165,1.0,M,dwarf,M_dwarf,1.1011753868638812,0.4759240976511507,7.596695410833454,4.957638081218196,K_dwarf,1.2400653293351704,2.567900568811608,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,M_EARLY,-0.6967862238200553,-0.25665131360560656,-0.4401349102144487,0.391708823319528,1.0,0.96,0.96,0.65,0.7,1.0,0.2741961763236696,0.17109841402596984,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
81570362483223296,39.24695,16.37588,2.7259307,16.866238,1.0981367,2.7136555,3363.0562,4.8055,0.3749,-0.3025,1.0,M,dwarf,M_dwarf,2.0496931693917886,0.3279018394494531,6.102367982825186,3.4633106532099274,K_dwarf,1.9022626039873494,6.141846312581565,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,M_MID,0.35875502909248214,1.1007985524532025,-0.7420435233607203,0.3225574431919613,1.0,0.96,0.96,0.65,0.85,1.0,0.2741738267131671,0.17108446786901627,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
547819917509815552,50.207214,74.87254,1.406961,13.52128,1.0450858,2.2248077,3834.538,4.7974,0.4518,-0.5405,1.0,M,dwarf,M_dwarf,0.8993827317404243,0.5264868334796797,7.798544378074429,5.159487048459171,K_dwarf,1.6164300172188981,3.19370238437159,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,M_EARLY,-0.47626435959725155,-0.035286116228884,-0.44097824336836755,0.39150789814269793,1.0,0.96,0.96,0.65,0.7,1.0,0.27405552869988853,0.17101064990873044,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
971643789881098880,93.95535,52.527233,0.95388615,29.997078,0.982076,1.1514387,5152.056,4.3989,0.9937,-0.424,1.0,G,dwarf,G_dwarf,2.218827794805348,0.3106721029356816,5.869200975226921,3.2301436456116623,K_dwarf,0.07884663255453761,0.38946177500511503,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-2.3045642924214502,-2.390370611399925,0.08580631897847457,0.5214384275890116,0.8,1.0,1.0,0.65,0.7,0.9,0.2920055194498465,0.1708232288781602,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
167067188365995392,59.398956,28.984726,0.53102493,11.449895,1.0028514,1.0835047,5632.5464,4.4835,0.8443,-0.3335,1.0,G,dwarf,G_dwarf,0.7191931988618634,0.5816681921857403,8.072179938082721,5.433122608467462,F_dwarf,1.3891924915434302,2.703575720483881,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.39954957205524133,-0.18739164854413426,-0.21215792351110707,0.4471585743084206,0.8,0.96,0.96,0.65,0.85,0.9,0.304067830529726,0.17076449362549415,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
882698968550616704,118.22509,35.42561,1.1945064,59.652554,0.9070399,0.798913,5781.59,4.3988,1.001,-0.5487,1.0,G,dwarf,G_dwarf,1.4037525771185209,0.41601619464460105,7.345538717843858,4.7064813882286,F_dwarf,0.27686113435577675,1.1665206140898214,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.4010647839246295,-0.9140328687829984,0.5129680848583689,0.6255020046858151,0.8,1.0,1.0,0.65,0.7,0.75,0.3502811226240564,0.1707620472792275,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
751476378943541888,158.54787,36.373756,2.2027948,66.69238,1.1183698,1.294198,4637.14,4.709,0.5701,-0.6359,1.0,K,dwarf,K_dwarf,0.04978012826778053,0.9525804242933026,7.768259857030793,5.129202527415535,G_dwarf,3.913628301451278,7.722710973233005,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,K,-0.6648421938583877,-0.4913117295960605,-0.1735304642623272,0.4567259215252032,0.95,0.96,0.96,0.65,0.7,0.9,0.30372273781426007,0.17057068955648844,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1347505552004604288,261.99023,41.80314,0.36317107,10.69713,1.0202053,0.82184505,5636.4097,4.4045,0.9994,-0.4216,1.0,G,dwarf,G_dwarf,0.9607284886860442,0.5100145205061699,7.869299752240816,5.230242422625558,F_dwarf,1.0702130178924545,2.3404121264607443,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,0.2323903232570279,-0.3902718343860383,0.6226621576430662,0.6508237723775028,0.8,0.96,0.96,0.65,0.7,0.75,0.3644613125314015,0.17056789426469593,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
672005327757072640,115.777794,19.705727,1.1693605,41.456753,1.0546988,0.91045666,5339.545,4.4585,0.8799,-0.6758,1.0,G,dwarf,G_dwarf,1.167262750751656,0.4614115199706068,7.6495482020811405,5.010490872465882,K_dwarf,1.1951745092408945,2.670604218165724,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.5275358029802706,-0.6100233845457099,0.08248758156543934,0.520610210381714,0.8,1.0,1.0,0.65,0.7,0.9,0.2915417178137598,0.17055190492104952,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1799815395535237376,328.12762,26.75801,0.52319485,13.089888,0.954956,0.94299984,5187.0396,4.3405,1.0276,-1.156,1.0,G,dwarf,G_dwarf,2.294722768255055,0.30351567349917524,5.697923075153231,3.058865745537972,K_dwarf,0.06147433170142502,0.7042565744589231,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-2.3923201511215395,-2.5616485114736154,0.16932836035207588,0.542231233451069,0.8,0.96,0.96,0.65,0.7,0.9,0.30364949073259867,0.1705295539954274,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
2048719504952281728,296.1064,36.632195,1.3428895,101.88515,0.94982696,0.79486275,5877.843,4.3819,1.018,-0.7672,1.0,G,dwarf,G_dwarf,1.8107173991186665,0.3557810544430976,6.691450616991768,4.052393287376509,F_dwarf,0.3612235517165716,0.15071749646828758,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-1.0601163176316843,-1.5681209696350906,0.5080046520034063,0.624338601958605,0.8,1.0,1.0,0.65,0.7,0.75,0.3496296170968188,0.17044443833469916,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
486492908423575168,53.848328,61.49143,1.050058,43.38791,1.0773784,1.2358704,6238.6646,4.2044,1.1563,-1.1088,1.0,F,dwarf,F_dwarf,1.3790503066531672,0.4203357941626689,6.640359453211646,4.001302123596387,F_evolved,0.34157675688592914,4.700449835719352,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.0428740032012813,-1.6192121334152088,0.5763381302139274,0.6402243756023747,0.65,1.0,1.0,0.65,0.7,0.9,0.29130209089908043,0.17041172317596207,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1965563371816194688,319.6118,39.878998,1.1222892,44.297596,0.9483452,1.1294079,5366.749,4.5113,0.8107,-0.1785,1.0,G,dwarf,G_dwarf,0.8552693267258357,0.5390052999823977,7.965056556108269,5.3259992264930105,K_dwarf,1.4894223954716415,2.9443473045629838,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.5845778367369134,-0.29451503051858374,-0.2900628062183297,0.4279884911358936,0.8,1.0,1.0,0.65,0.85,0.9,0.29103217397240766,0.1702538217738585,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
455081029449210880,34.55759,52.66527,0.42804587,12.462415,1.052694,0.85535336,6197.279,4.216,1.2583,-0.4008,1.0,F,dwarf,F_dwarf,1.0523846838192406,0.4872380932696889,7.037492565983082,4.398435236367824,G_dwarf,0.7539520423859161,4.375544053392963,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,0.159527244949778,-1.2220790206437726,1.3816062655935506,0.7992488496521564,0.65,0.96,0.96,0.65,0.7,0.75,0.36365822659173114,0.17019205004493018,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
438681126325195648,42.672897,49.062805,0.8739943,26.846357,1.1016493,1.0585318,5887.5376,4.3994,0.9305,-0.5187,1.0,G,dwarf,G_dwarf,1.8752157231559456,0.34779999008295703,6.572582362541663,3.9335250329264047,F_dwarf,0.3799622532098321,0.09922450488286572,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-1.5246453630643253,-1.686989224085196,0.16234386102087073,0.540497060844078,0.8,0.96,0.96,0.65,0.7,0.9,0.3026783540726837,0.16998416364721913,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1566225524602966912,198.3357,56.788696,0.45094404,11.74783,1.0430403,0.8510399,5471.294,4.3922,0.979,-0.8814,1.0,G,dwarf,G_dwarf,1.0510255324494093,0.48756097092841344,7.778472031797019,5.13941470218176,F_dwarf,1.3602132071413109,3.0942588340967982,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,0.13149424070508564,-0.48109955482983224,0.6125937955349179,0.6485322546192839,0.8,0.96,0.96,0.65,0.7,0.75,0.3631780625867989,0.16996733329062186,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
983992645491343488,112.47504,53.60967,0.55168664,13.522505,1.0432957,0.80796146,5796.6416,4.4344,0.9657,-0.3132,1.0,G,dwarf,G_dwarf,1.4069907489868048,0.4154565198976933,7.340987882860077,4.701930553244818,F_dwarf,0.27729378284894635,1.16814574759892,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.7868071195688036,-0.9185837037667817,0.1317765841979781,0.5328965555772109,0.8,0.96,0.96,0.65,0.85,0.75,0.36236965779250346,0.16958899984689163,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1608923924796244992,212.58382,53.234173,0.81613976,30.869972,1.0277107,0.9298773,5394.228,4.5135,0.8174,-0.1535,1.0,G,dwarf,G_dwarf,0.715516975312847,0.5829146632708994,8.074817095746878,5.4357597661316195,K_dwarf,1.7030136555495057,3.229963414340632,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.48461186586531335,-0.18475449087997076,-0.2998573749853426,0.4255923494287575,0.8,1.0,1.0,0.65,0.85,0.9,0.2894027976115551,0.1693006366027597,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
990298482115632256,110.15828,58.459667,0.3982724,14.227157,0.9946498,0.78441715,6175.9023,4.0409,1.495,-0.7014,1.0,F,dwarf,F_dwarf,1.988812019248643,0.33458109561918514,5.613562703397811,2.9745053737825526,F_evolved,0.574944415329119,3.192885140720499,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.29520100868545,-2.646008883229042,1.350807874543592,0.7942616744160297,0.65,0.96,0.96,0.65,0.7,0.75,0.3613890618592935,0.16913008095014936,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1942671127403578496,348.6694,48.624943,0.5351943,10.97943,1.0085802,1.0848675,5043.6943,4.6714,0.6038,-0.83,1.0,K,dwarf,K_dwarf,1.2636605805652712,0.44176234219278776,6.971079856178691,4.332022526563433,G_dwarf,0.8917982234616999,0.9632818173800799,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,K,-1.4789843826875435,-1.2884917304481676,-0.19049265223937595,0.45252032654004004,0.95,0.96,0.96,0.65,0.7,0.9,0.3009260171491266,0.1690000512309495,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
2078085261498670720,294.81516,43.5429,0.7823591,46.0712,1.0291234,0.85421085,6174.75,4.3145,1.138,-0.2952,1.0,F,dwarf,F_dwarf,0.7773378991474618,0.5626392147940307,7.289122222626249,4.65006489301099,G_dwarf,1.31627646783396,3.955641473654906,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.44934688199142103,-0.9704493640006051,0.5211024820091841,0.6274055273214655,0.65,1.0,1.0,0.65,0.85,0.75,0.3466415538451097,0.16898775749949096,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1802246789404209024,305.42813,12.239485,3.5528028,223.16042,0.94935036,1.0550299,5227.6675,4.5354,0.8304,0.0838,1.0,G,dwarf,G_dwarf,1.4303641779320415,0.41146096913380453,7.307828525971699,4.66877119635644,K_dwarf,0.5038394739405616,1.4089015218143852,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-1.4413471533041566,-0.9517430606551471,-0.4896040926490095,0.3799868377452247,0.8,1.0,1.0,0.65,0.95,0.9,0.2887899966863708,0.16894214806152694,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
249746442689155456,53.649918,49.582607,0.6605349,17.75944,1.0494497,1.3916464,6363.498,4.3191,1.1824,-0.2488,1.0,F,dwarf,F_dwarf,0.3026343002529612,0.7676751639395707,7.545455567506943,4.906398237891684,B_dwarf,1.6571411519691381,5.326348190765558,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.7543028715708018,-0.714116019119909,-0.04018685245089282,0.48995463877494855,0.65,0.96,0.96,0.65,0.85,1.0,0.27069993792315905,0.16891676126405125,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
113349551356536576,44.57142,24.628267,0.7045981,25.103592,1.134339,0.82030773,6124.8447,4.0444,1.481,-0.6567,1.0,F,dwarf,F_dwarf,2.0424005708579935,0.32868781631801625,5.505549281431215,2.866491951815956,F_evolved,0.5432884867342236,3.209029438430291,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-1.4121163137687227,-2.7540223051956376,1.341905991426915,0.7928032062984562,0.65,0.96,0.96,0.65,0.7,0.75,0.3607254588657976,0.16881951474919327,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1882441254820881408,337.12387,29.19334,0.6551099,27.832045,1.0014515,0.7358179,6215.2173,4.1593,1.2703,-0.7629,1.0,F,dwarf,F_dwarf,1.420441986917405,0.4131476835243496,6.582421608252811,3.9433642786375525,G_dwarf,0.21414351864368175,4.480102506490072,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.5208320383646834,-1.6771499783740424,1.156317940009359,0.7606630217004087,0.65,1.0,1.0,0.65,0.7,0.75,0.3461016748736859,0.16872456650092188,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
891903839380204160,113.60293,31.434065,0.42795667,14.645929,0.9651278,0.7125664,6062.6616,4.202,1.2205,-0.5025,1.0,F,dwarf,F_dwarf,1.4324559548282432,0.41110713557426387,6.565284296090296,3.926226966475038,G_dwarf,0.502639526676945,2.348045260634713,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.3587542285992762,-1.6942872905365527,1.3355330619372765,0.7917543953168611,0.65,0.96,0.96,0.65,0.7,0.75,0.3602482498691718,0.1685961809387724,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1981595209116608896,337.89676,42.17092,0.45819467,14.38501,1.1969862,0.83880234,6216.599,4.3012,1.2131,-0.2943,1.0,F,dwarf,F_dwarf,0.6923278427681775,0.5909020549849716,7.351590406415724,4.712533076800465,G_dwarf,1.3301474459841627,4.79659091852958,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.15285096329524084,-0.9079811802111286,0.7551302169158878,0.680295518699712,0.65,0.92,0.92,0.65,0.85,0.75,0.3758632740815909,0.16857467842559354,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
420480394959289984,0.42125142,55.213005,1.491097,135.68199,0.8877507,0.74436855,6503.5273,3.9282,1.9042,-0.4681,1.0,F,dwarf,F_dwarf,2.4885149988430344,0.2866549234650417,4.49489587761837,1.8558385480031112,F_evolved,1.5794381015925643,1.3838072535793406,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-2.614439755911624,-3.7646757090084857,1.1502359530968618,0.7595540121068615,0.65,1.0,1.0,0.65,0.7,0.75,0.34559707550862195,0.1684785743104532,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
678291201375434112,126.18748,23.833517,1.4910178,72.50761,0.9318455,0.8804016,5605.564,4.4603,0.8638,-0.3198,1.0,G,dwarf,G_dwarf,0.729741061581225,0.5781212125969076,8.064538358248456,5.425481028633197,F_dwarf,1.4042403642899177,2.75022739387823,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.16271069239681557,-0.19503322837839887,0.0323225359815833,0.5080799305511604,0.8,1.0,1.0,0.65,0.85,0.75,0.3454943527747891,0.1684284969777097,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1672022384557210624,206.18443,65.796844,0.81379426,42.49863,1.0371046,0.73490334,5889.4062,4.3834,1.0188,-0.7041,1.0,G,dwarf,G_dwarf,1.8564679572643408,0.35008269476885956,6.607562728552685,3.968505398937426,F_dwarf,0.43331318175423617,0.02899815872954914,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-1.1760778486149297,-1.6520088580741719,0.47593100945924216,0.6167865826626012,0.8,1.0,1.0,0.65,0.7,0.75,0.3454004862910567,0.16838273706689014,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
270170249126978304,88.1853,59.74692,0.48072174,13.934439,0.9875162,0.8970051,6033.5664,4.1842,1.2327,-0.5226,1.0,F,dwarf,F_dwarf,1.573692330905137,0.3885468313332977,6.352995551176922,3.7139382215616634,G_dwarf,0.3608756439630558,1.977982316582147,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,F,-0.578545366350792,-1.9065760354499293,1.3280306690991373,0.7905146977864108,0.65,0.96,0.96,0.65,0.7,0.75,0.3596841874928169,0.1683321997466383,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
1764550209341399936,314.0637,17.16847,0.51131755,10.662289,1.0216912,0.8736887,5418.6133,4.3786,0.9777,-1.2427,1.0,G,dwarf,G_dwarf,1.2666005604209993,0.4411893376635624,7.528660876897907,4.889603547282649,F_dwarf,1.2701127359448554,3.154868723525824,gaussian_router_v1,gaia_pipeline_20260319T115539Z_f5dc32c6,G,-0.14644264872970192,-0.7309107097289429,0.584468060999241,0.6420948578024019,0.8,0.96,0.96,0.65,0.7,0.75,0.35957312036934513,0.1682802203328535,,,LOW,HOST_SCORING,gaussian_host_field_v1_host_vs_field_log_lr_v1_msub_True_shrink_0.15
